Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	80ArAr: Mean	80ArAr: Median	80ArAr: Min	80ArAr: Max	80ArAr: Std.Dev.	CD45: Mean	CD45: Median	CD45: Min	CD45: Max	CD45: Std.Dev.	Ruthenium: Mean	Ruthenium: Median	Ruthenium: Min	Ruthenium: Max	Ruthenium: Std.Dev.	Collagen: Mean	Collagen: Median	Collagen: Min	Collagen: Max	Collagen: Std.Dev.	Ecadherin: Mean	Ecadherin: Median	Ecadherin: Min	Ecadherin: Max	Ecadherin: Std.Dev.	120Sn: Mean	120Sn: Median	120Sn: Min	120Sn: Max	120Sn: Std.Dev.	127I: Mean	127I: Median	127I: Min	127I: Max	127I: Std.Dev.	131Xe: Mean	131Xe: Median	131Xe: Min	131Xe: Max	131Xe: Std.Dev.	133Cs: Mean	133Cs: Median	133Cs: Min	133Cs: Max	133Cs: Std.Dev.	138Ba: Mean	138Ba: Median	138Ba: Min	138Ba: Max	138Ba: Std.Dev.	SMA: Mean	SMA: Median	SMA: Min	SMA: Max	SMA: Std.Dev.	Podoplanin: Mean	Podoplanin: Median	Podoplanin: Min	Podoplanin: Max	Podoplanin: Std.Dev.	VIM: Mean	VIM: Median	VIM: Min	VIM: Max	VIM: Std.Dev.	S100A4: Mean	S100A4: Median	S100A4: Min	S100A4: Max	S100A4: Std.Dev.	CD45RO: Mean	CD45RO: Median	CD45RO: Min	CD45RO: Max	CD45RO: Std.Dev.	CD16: Mean	CD16: Median	CD16: Min	CD16: Max	CD16: Std.Dev.	CD163: Mean	CD163: Median	CD163: Min	CD163: Max	CD163: Std.Dev.	CK: Mean	CK: Median	CK: Min	CK: Max	CK: Std.Dev.	TFF1: Mean	TFF1: Median	TFF1: Min	TFF1: Max	TFF1: Std.Dev.	PDL1: Mean	PDL1: Median	PDL1: Min	PDL1: Max	PDL1: Std.Dev.	PD1: Mean	PD1: Median	PD1: Min	PD1: Max	PD1: Std.Dev.	CD31: Mean	CD31: Median	CD31: Min	CD31: Max	CD31: Std.Dev.	Tox_Tox2: Mean	Tox_Tox2: Median	Tox_Tox2: Min	Tox_Tox2: Max	Tox_Tox2: Std.Dev.	CD57: Mean	CD57: Median	CD57: Min	CD57: Max	CD57: Std.Dev.	FOXP3: Mean	FOXP3: Median	FOXP3: Min	FOXP3: Max	FOXP3: Std.Dev.	CD4: Mean	CD4: Median	CD4: Min	CD4: Max	CD4: Std.Dev.	NCAD: Mean	NCAD: Median	NCAD: Min	NCAD: Max	NCAD: Std.Dev.	CD68: Mean	CD68: Median	CD68: Min	CD68: Max	CD68: Std.Dev.	IL6: Mean	IL6: Median	IL6: Min	IL6: Max	IL6: Std.Dev.	CD20: Mean	CD20: Median	CD20: Min	CD20: Max	CD20: Std.Dev.	CD8: Mean	CD8: Median	CD8: Min	CD8: Max	CD8: Std.Dev.	PDGFRa: Mean	PDGFRa: Median	PDGFRa: Min	PDGFRa: Max	PDGFRa: Std.Dev.	IL8: Mean	IL8: Median	IL8: Min	IL8: Max	IL8: Std.Dev.	GATA6: Mean	GATA6: Median	GATA6: Min	GATA6: Max	GATA6: Std.Dev.	CD45RA: Mean	CD45RA: Median	CD45RA: Min	CD45RA: Max	CD45RA: Std.Dev.	GZMB: Mean	GZMB: Median	GZMB: Min	GZMB: Max	GZMB: Std.Dev.	KI67: Mean	KI67: Median	KI67: Min	KI67: Max	KI67: Std.Dev.	CXCL12: Mean	CXCL12: Median	CXCL12: Min	CXCL12: Max	CXCL12: Std.Dev.	CD3: Mean	CD3: Median	CD3: Min	CD3: Max	CD3: Std.Dev.	S100A2: Mean	S100A2: Median	S100A2: Min	S100A2: Max	S100A2: Std.Dev.	FAP_alpha: Mean	FAP_alpha: Median	FAP_alpha: Min	FAP_alpha: Max	FAP_alpha: Std.Dev.	CD173: Mean	CD173: Median	CD173: Min	CD173: Max	CD173: Std.Dev.	HLADR: Mean	HLADR: Median	HLADR: Min	HLADR: Max	HLADR: Std.Dev.	CD105: Mean	CD105: Median	CD105: Min	CD105: Max	CD105: Std.Dev.	KRT17: Mean	KRT17: Median	KRT17: Min	KRT17: Max	KRT17: Std.Dev.	190BCKG: Mean	190BCKG: Median	190BCKG: Min	190BCKG: Max	190BCKG: Std.Dev.	190Os: Mean	190Os: Median	190Os: Min	190Os: Max	190Os: Std.Dev.	DNA1: Mean	DNA1: Median	DNA1: Min	DNA1: Max	DNA1: Std.Dev.	DNA2: Mean	DNA2: Median	DNA2: Min	DNA2: Max	DNA2: Std.Dev.	PM2: Mean	PM2: Median	PM2: Min	PM2: Max	PM2: Std.Dev.	PM3: Mean	PM3: Median	PM3: Min	PM3: Max	PM3: Std.Dev.	PM4: Mean	PM4: Median	PM4: Min	PM4: Max	PM4: Std.Dev.	204Pb: Mean	204Pb: Median	204Pb: Min	204Pb: Max	204Pb: Std.Dev.	208Pb: Mean	208Pb: Median	208Pb: Min	208Pb: Max	208Pb: Std.Dev.
JHH390_ROI005_ROI_T2.ome.tif	746dace1-2490-4cb9-aca3-b88755988464	Detection		Other	Annotation	Polygon	87.95	17.2	0.8219	64.7198	30.179	0.893	1	10.8006	8.1397	3377.9849	3363	2975	3712	175.6839	0.3182	0	0	3	0.586	0.197	0	0	2	0.4375	4.9242	4	0	14	3.3204	0.4545	0	0	3	0.748	1.1212	1	0	4	0.9847	9.5152	9.5	2	20	3.6972	78.2273	78	46	103	12.1994	0.1818	0	0	2	0.4611	0.1667	0	0	4	0.5706	15.3939	14	0	55	11.6802	0.5455	0	0	2	0.6369	13.697	13.5	3	29	5.4093	0.9697	1	0	4	1.0809	0.3636	0	0	2	0.6235	0.1818	0	0	2	0.4611	0.1515	0	0	4	0.6138	0.1818	0	0	2	0.4264	0.0909	0	0	1	0.2897	0.1818	0	0	2	0.4264	0.2727	0	0	3	0.6213	0.4091	0	0	3	0.6789	0.303	0	0	2	0.5253	0.2273	0	0	2	0.549	0	0	0	0	0	1.6061	1	0	7	1.528	0.4242	0	0	4	0.8424	0.0758	0	0	2	0.3192	0.2576	0	0	2	0.5057	0.1515	0	0	2	0.4383	0.4394	0	0	4	0.8252	0.4394	0	0	5	0.9136	0.1515	0	0	2	0.4016	1.5909	1	0	7	2.053	0.3939	0	0	2	0.5786	0.5	0	0	4	0.8638	0.0758	0	0	1	0.2666	0.4848	0	0	5	0.9322	0.5303	0	0	4	0.808	3.5455	3	0	15	2.6843	0.7273	0	0	5	1.0604	0.3333	0	0	3	0.6405	1.3182	1	0	7	1.7467	0.3636	0	0	3	0.6235	0.0606	0	0	2	0.2976	0.0758	0	0	2	0.3642	0.0606	0	0	1	0.2404	144.7273	151.5	38	308	56.9517	255.9848	252	53	520	106.5165	4.1818	4	0	16	3.0529	5.3636	5	0	17	3.5804	2.6667	2	0	9	2.0556	0.2273	0	0	2	0.4573	0.3485	0	0	2	0.5112
JHH390_ROI005_ROI_T2.ome.tif	6755deeb-c95b-40ea-b120-cd57da20b5ea	Detection		Other	Annotation	Polygon	7.916	33.91	0.78	63.4816	29.8691	0.8942	1	10.7643	7.8522	3411.0806	3387.5	3096	3787	164.3391	0.1774	0	0	3	0.4967	0.0645	0	0	2	0.3068	3.6935	4	0	11	2.222	0.3226	0	0	2	0.5661	1.0323	1	0	8	1.3786	10.0806	10	1	21	3.7735	81.2581	80	58	107	11.9397	0.2742	0	0	3	0.5774	0.0645	0	0	1	0.2477	10.5161	8.5	2	29	6.6917	0.9677	1	0	4	1.2142	6.9194	6.5	0	22	5.3325	0.0968	0	0	1	0.2981	0.2742	0	0	2	0.5483	0.0484	0	0	1	0.2163	0.0806	0	0	1	0.2745	0.2258	0	0	3	0.6633	0.0645	0	0	1	0.2477	0.129	0	0	2	0.3834	0.0645	0	0	2	0.3068	0.5645	0	0	6	1.1682	0.0968	0	0	1	0.2981	0.0968	0	0	2	0.3488	0.0323	0	0	1	0.1781	0.2903	0	0	3	0.6373	0.1613	0	0	2	0.4127	0.0484	0	0	1	0.2163	0.1129	0	0	1	0.3191	0.0645	0	0	1	0.2477	0.1613	0	0	2	0.4127	0.3226	0	0	2	0.5944	0.1613	0	0	3	0.4856	0.8548	1	0	3	0.9892	0.1613	0	0	2	0.4127	0.1613	0	0	2	0.4506	0.0645	0	0	2	0.3068	0.0968	0	0	1	0.2981	0.1774	0	0	1	0.3851	0.8065	0	0	5	1.084	0.4032	0	0	2	0.6392	0.0806	0	0	1	0.2745	1.6452	1	0	11	2.2911	0.2581	0	0	2	0.5707	0.0968	0	0	1	0.2981	0.0645	0	0	1	0.2477	0.0645	0	0	1	0.2477	81	83	11	163	36.0932	146.9839	153.5	14	269	63.7203	2.1129	1	0	9	2.1125	2.3065	2	0	7	1.8606	1.0323	1	0	5	1.0397	0.2581	0	0	4	0.6512	0.3065	0	0	2	0.5607
JHH390_ROI005_ROI_T2.ome.tif	4888fb05-d9a5-442b-ba50-3271f095f858	Detection		Other	Annotation	Polygon	29.5	20.17	0.759	50.6078	26.9293	0.877	1	9.6619	7.0104	3435.5	3451	3033	3896	192.6572	0.48	0	0	3	0.7351	0.16	0	0	2	0.4219	3.66	3	1	11	2.3177	0.52	0	0	4	0.9089	0.98	1	0	4	1.02	10.22	10.5	2	18	3.6213	79.86	80	49	111	11.9061	0.16	0	0	1	0.3703	0.06	0	0	1	0.2399	10.04	8	0	43	9.6594	0.38	0	0	2	0.6024	9.7	7	1	34	7.8305	1.48	1	0	8	1.6932	2.16	1	0	11	2.3505	0.16	0	0	2	0.4677	0.06	0	0	1	0.2399	0.18	0	0	2	0.4375	0.06	0	0	1	0.2399	0.16	0	0	1	0.3703	0.12	0	0	1	0.3283	0.44	0	0	5	0.9071	0.82	0	0	5	1.1726	0.1	0	0	2	0.4165	0	0	0	0	0	3	2.5	0	10	2.733	0.74	0	0	4	1.0063	0.02	0	0	1	0.1414	0.16	0	0	2	0.4677	0.06	0	0	1	0.2399	0.18	0	0	2	0.5226	0.26	0	0	2	0.5646	0.34	0	0	3	0.6581	0.58	0	0	3	0.8827	0.56	0	0	4	1.0333	0.2	0	0	3	0.5345	0.06	0	0	1	0.2399	0.2	0	0	2	0.4949	1.58	1	0	6	1.6424	1.44	1	0	5	1.3726	0.3	0	0	2	0.544	0.04	0	0	1	0.1979	1.68	1	0	7	1.6218	0.4	0	0	3	0.6999	0.1	0	0	1	0.303	0.08	0	0	1	0.274	0.1	0	0	1	0.303	299.96	266	31	648	163.0277	531.5	484.5	58	1206	297.2536	2.68	2	0	7	1.6956	3.66	2	0	14	3.048	1.9	1	0	9	1.8979	0.28	0	0	2	0.4965	0.4	0	0	2	0.6061
JHH390_ROI005_ROI_T2.ome.tif	0f99a9a4-d5d2-46d3-a0e8-cd8490080a62	Detection		Other: CD4 T cell	Annotation	Polygon	73.78	51.28	0.7531	40.6724	24.2024	0.8726	1	8.511	6.5623	3305.7317	3300	2936	3665	181.5072	0.8293	0	0	5	1.2021	0.1951	0	0	3	0.5577	2.2927	2	0	6	2.0524	0.4146	0	0	4	0.8653	1.122	1	0	6	1.5361	9.2683	9	4	21	3.4715	75.5366	75	56	106	12.176	0.4146	0	0	2	0.5466	0.122	0	0	2	0.3997	3.3415	1	0	19	5.1556	0.4146	0	0	6	1.0241	8.0488	6	0	32	7.0141	2.8537	2	0	11	2.8685	3.1463	3	0	12	2.6605	0.1707	0	0	1	0.3809	0.0244	0	0	1	0.1562	0.1463	0	0	2	0.422	0.0244	0	0	1	0.1562	0.1463	0	0	3	0.5728	0.122	0	0	2	0.3997	0.3902	0	0	5	0.9455	0.439	0	0	3	0.7762	0.2927	0	0	2	0.5587	0.0732	0	0	1	0.2637	5.1707	4	0	15	4.2773	0.3659	0	0	2	0.5812	0.0244	0	0	1	0.1562	0.2683	0	0	3	0.6334	0.0976	0	0	2	0.3745	0.3659	0	0	3	0.7334	0.1707	0	0	2	0.4417	0.1707	0	0	1	0.3809	0.6098	0	0	4	0.9186	0.0732	0	0	1	0.2637	0.1707	0	0	2	0.4417	0.0488	0	0	1	0.2181	0.2439	0	0	2	0.5376	9.7805	9	0	26	5.9182	1.5854	1	0	5	1.396	0.3171	0	0	4	0.7886	0.1463	0	0	1	0.3578	3.1463	2	0	15	3.9532	0.1707	0	0	2	0.4417	0.0488	0	0	1	0.2181	0.1707	0	0	2	0.4417	0.1707	0	0	2	0.4951	237.3902	201	26	739	155.9522	423.6829	360	65	1325	277.2951	4	3	0	12	3.0166	7.0732	6	0	19	4.3497	2.122	2	0	7	1.8193	0.122	0	0	2	0.458	0.2927	0	0	3	0.642
JHH390_ROI005_ROI_T2.ome.tif	891f8ac4-2a6c-4699-a785-17e785f336c3	Detection		HLA-DR: CD4 T cell	Annotation	Polygon	50.44	7.023	0.7487	76.5345	32.5828	0.9059	1	11.5541	9.5459	3401.7087	3381	2982	3847	173.2648	0.5823	0	0	6	0.982	0.1519	0	0	3	0.4554	5.0127	4	0	19	3.4622	0.3544	0	0	3	0.6801	1.5063	1	0	8	1.518	9.962	9	2	20	3.8678	79.8101	79	56	104	11.7124	0.3797	0	0	3	0.6851	0.1266	0	0	1	0.3346	7.4177	4	0	30	7.7121	0.8228	1	0	4	1.0348	15.4051	14	1	56	11.0668	0.8987	0	0	7	1.3922	0.6962	0	0	5	0.9917	0.1392	0	0	2	0.3834	0.2658	0	0	6	0.9434	0.3038	0	0	4	0.6671	0.1013	0	0	2	0.3432	0.0759	0	0	2	0.311	0.0886	0	0	1	0.286	1.2532	1	0	11	1.9966	0.2025	0	0	2	0.4635	0.2532	0	0	3	0.6091	0.0253	0	0	1	0.1581	2.5063	2	0	16	3.0713	0.2532	0	0	3	0.5423	0.0886	0	0	3	0.3984	0.2532	0	0	3	0.6298	0.1013	0	0	1	0.3036	0.3418	0	0	2	0.5967	0.3418	0	0	4	0.6959	0.1266	0	0	2	0.371	0.7848	0	0	5	1.1171	0.1772	0	0	2	0.4739	0.2785	0	0	3	0.5978	0.0506	0	0	1	0.2206	0.2911	0	0	4	0.6822	0.8987	0	0	11	2.0853	1.7342	1	0	7	1.7593	0.6709	0	0	4	0.8875	0.3544	0	0	3	0.6987	61.2658	50	6	217	44.3459	0.5443	0	0	3	0.7974	0.2405	0	0	2	0.5363	0.0127	0	0	1	0.1125	0.0253	0	0	1	0.1581	86.7215	90	10	189	43.4074	153.0633	156	31	317	72.7909	3.4304	3	0	15	3.0199	3.3671	3	0	11	2.3434	2.0253	2	0	8	1.8185	0.1392	0	0	2	0.3834	0.4557	0	0	3	0.8442
JHH390_ROI005_ROI_T2.ome.tif	1ccc5d90-c417-4649-bbe3-82c7ead218f8	Detection		Other	Annotation	Polygon	10.48	63.74	0.7373	37.3164	23.2282	0.8691	1	8.6006	5.9163	3328.3784	3321	2803	3798	217.8739	0.0811	0	0	1	0.2767	0.0541	0	0	1	0.2292	2.3514	2	0	12	2.5079	0.1892	0	0	2	0.4618	0.9459	1	0	3	0.9985	10.1081	9	4	25	4.2017	76.2703	74	56	105	10.54	0.2973	0	0	2	0.5199	0.1892	0	0	3	0.5695	12.9459	11	0	40	9.5799	0.6216	0	0	4	1.1868	3.1081	3	0	9	2.7058	0.1081	0	0	1	0.3148	0.1351	0	0	1	0.3466	0.0541	0	0	1	0.2292	0	0	0	0	0	0.0541	0	0	1	0.2292	0.027	0	0	1	0.1644	0.0811	0	0	1	0.2767	0.0541	0	0	1	0.2292	0.1892	0	0	1	0.3971	0.1622	0	0	1	0.3737	0.1351	0	0	2	0.4191	0	0	0	0	0	0.2703	0	0	6	1.0179	0.1622	0	0	1	0.3737	0.027	0	0	1	0.1644	0.0811	0	0	1	0.2767	0.0811	0	0	1	0.2767	0.1081	0	0	1	0.3148	0.3514	0	0	2	0.5877	0.1081	0	0	1	0.3148	0.7568	0	0	4	0.9833	0.1351	0	0	2	0.4191	0.1351	0	0	1	0.3466	0.027	0	0	1	0.1644	0.1081	0	0	1	0.3148	0.1351	0	0	2	0.4191	0.8378	1	0	5	1.0412	0.1622	0	0	1	0.3737	0.0811	0	0	1	0.2767	0.5405	0	0	3	0.8365	0.2973	0	0	3	0.661	0.027	0	0	1	0.1644	0.027	0	0	1	0.1644	0.0541	0	0	1	0.2292	79.7027	71	18	161	41.4627	138.7027	146	28	268	71.2822	0.8108	0	0	5	1.1264	2.027	2	0	9	2.0614	1.027	1	0	3	0.9276	0.1622	0	0	2	0.4418	0.2973	0	0	2	0.5708
JHH390_ROI005_ROI_T2.ome.tif	f8ec0673-3c11-4307-a31a-4c6a52e4dbf3	Detection		Other: CAF	Annotation	Polygon	91.41	30.37	0.7061	29.4869	20.6989	0.8649	1	7.4189	5.5517	3452.0715	3488	3127	3733	163.8868	0.1071	0	0	1	0.315	0.2143	0	0	1	0.4179	2.5	2.5	0	7	1.6443	0.3214	0	0	2	0.548	1.1786	1	0	3	1.1239	10.0714	9	4	20	4.5536	81.5	77.5	61	110	10.9663	0.3571	0	0	2	0.6215	0.1071	0	0	1	0.315	23.0357	14	1	77	21.6871	0.5	0	0	4	1	8.2143	9	2	20	4.3577	0.1786	0	0	2	0.4756	0.4286	0	0	2	0.6341	0.1071	0	0	1	0.315	0.1071	0	0	1	0.315	0.1786	0	0	2	0.548	0.1429	0	0	2	0.4484	0.0714	0	0	1	0.2623	0.0714	0	0	1	0.2623	0.5714	0	0	4	1.1031	0.1786	0	0	2	0.4756	0.1071	0	0	1	0.315	0	0	0	0	0	0.3571	0	0	2	0.6215	0.2857	0	0	3	0.7127	0.0357	0	0	1	0.189	0.1786	0	0	1	0.39	0.2143	0	0	2	0.4987	0.1429	0	0	1	0.3563	0.5	0	0	3	0.8389	0.1786	0	0	2	0.4756	7.2143	4.5	0	31	7.8569	0.5357	0	0	3	0.9222	0.1786	0	0	2	0.4756	0	0	0	0	0	0.1071	0	0	1	0.315	0.1786	0	0	1	0.39	1.2143	1	0	5	1.2869	0.4286	0	0	4	0.8357	0.1786	0	0	1	0.39	1.8929	2	0	6	1.3149	0.2143	0	0	2	0.4987	0.3214	0	0	4	0.863	0.0357	0	0	1	0.189	0.0357	0	0	1	0.189	132.5714	140.5	13	320	88.3618	235.3929	226.5	26	592	168.9908	2.3214	2	0	6	1.5647	2.75	2	0	9	2.5909	1	1	0	4	1.0184	0.1071	0	0	1	0.315	0.25	0	0	2	0.5182
JHH390_ROI005_ROI_T2.ome.tif	daacc832-cb59-41c7-a73e-6edf8f8c0072	Detection		Other	Annotation	Polygon	30.09	12.08	0.7023	52.4195	27.3242	0.8823	1	10.1818	6.4953	3453.2354	3464	2891	3776	181.3606	0.098	0	0	1	0.3003	0.1765	0	0	2	0.4777	3.0392	3	0	11	2.4492	0.4902	0	0	3	0.8093	1.0392	1	0	3	0.9372	11.1373	11	5	22	4.2803	80.549	81	56	102	11.4775	0.3529	0	0	2	0.5941	0.098	0	0	1	0.3003	11.9216	10	2	55	8.6553	0.4706	0	0	4	0.7837	8.7843	7	0	28	5.364	0.6078	0	0	4	0.9182	0.3922	0	0	2	0.6657	0.0784	0	0	2	0.3372	0.098	0	0	1	0.3003	0.1176	0	0	1	0.3254	0.0588	0	0	1	0.2376	0.1373	0	0	1	0.3475	0.2353	0	0	4	0.7639	0.4706	0	0	5	1.1019	0.3922	0	0	3	0.8265	0.098	0	0	2	0.4125	0	0	0	0	0	0.3725	0	0	2	0.5987	0.3137	0	0	2	0.5828	0	0	0	0	0	0.1961	0	0	2	0.4481	0.1373	0	0	2	0.4481	0.1961	0	0	2	0.4481	0.5294	0	0	3	0.8088	0.1569	0	0	2	0.4182	1.7255	1	0	7	2.0792	0.1373	0	0	1	0.3475	0.1961	0	0	2	0.4907	0.1373	0	0	3	0.5299	0.4118	0	0	3	0.6686	0.1961	0	0	3	0.5664	1.1569	1	0	7	1.391	0.3725	0	0	3	0.6312	0.1373	0	0	1	0.3475	2.2549	2	0	21	3.1103	0.3137	0	0	4	0.6779	0.1176	0	0	2	0.3819	0.0392	0	0	1	0.196	0.0588	0	0	2	0.3106	154.8824	161	14	318	67.7471	280.4314	289	47	521	115.2582	2.0392	2	0	6	1.7083	2.0392	2	0	7	1.8326	1.5882	1	0	7	1.6514	0.2157	0	0	2	0.5025	0.3529	0	0	2	0.5224
JHH390_ROI005_ROI_T2.ome.tif	f98d3fef-2804-4e7f-a0eb-1a42d3072b85	Detection		Other	Annotation	Polygon	79.94	13.65	0.6994	45.7963	26.0646	0.8471	1	10.4385	6.4438	3408.239	3421.5	3079	3759	185.3908	0.2174	0	0	3	0.593	0.087	0	0	2	0.3544	4.6087	4	0	14	3.2282	0.3043	0	0	2	0.5108	0.7391	1	0	3	0.8282	8.8261	9	4	15	2.9911	81.5652	82	46	106	12.3857	0.3478	0	0	2	0.5257	0.1087	0	0	1	0.3147	14.3696	13.5	1	69	10.884	0.3696	0	0	2	0.6095	7.0217	6	0	28	5.4833	0.3478	0	0	4	0.7369	0.5217	0	0	4	0.8625	0.087	0	0	1	0.2849	0.0435	0	0	1	0.2062	0.3913	0	0	2	0.6824	0.0435	0	0	1	0.2062	0.1087	0	0	2	0.3788	0.1087	0	0	1	0.3147	0.4565	0	0	3	0.8085	0.087	0	0	2	0.3544	0.087	0	0	1	0.2849	0.0217	0	0	1	0.1474	0.6522	0	0	5	1.3535	0.0652	0	0	1	0.2496	0.0652	0	0	1	0.2496	0.3478	0	0	12	1.7791	0.087	0	0	1	0.2849	0.3913	0	0	4	0.774	0.2609	0	0	1	0.444	0.1087	0	0	1	0.3147	4.087	3	0	10	2.9727	0.2174	0	0	2	0.5126	0.1304	0	0	2	0.4005	0.1087	0	0	3	0.482	0.2391	0	0	2	0.5243	0.413	0	0	5	1.0236	0.6739	0	0	4	1.0965	0.1739	0	0	4	0.6431	0.0652	0	0	1	0.2496	1.0435	1	0	6	1.2988	0.1957	0	0	2	0.4998	0.0652	0	0	1	0.2496	0.0435	0	0	1	0.2062	0.0217	0	0	1	0.1474	111.6739	100	14	298	62.0688	205.3913	192.5	11	559	107.2771	2	1.5	0	8	1.9551	2.0435	2	0	8	1.8494	0.8913	1	0	4	0.9939	0.0652	0	0	1	0.2496	0.3478	0	0	3	0.7061
JHH390_ROI005_ROI_T2.ome.tif	b60518d4-5d65-4eef-b3ef-e9b508de3b80	Detection		HLA-DR: CD8 T cell	Annotation	Polygon	82.88	61.09	0.6948	45.3128	25.1526	0.9	1	8.6004	7.3523	3351.9788	3343	2854	3691	187.6134	0.5532	0	0	5	0.9512	0.1277	0	0	1	0.3373	2.6596	2	0	9	2.3245	0.5319	0	0	4	0.9521	0.7447	1	0	3	0.8715	10.4681	10	2	25	4.2213	77.2128	79	46	100	11.6934	0.3617	0	0	2	0.6402	0.1277	0	0	1	0.3373	2.9787	1	0	24	4.8967	0.383	0	0	4	0.8223	5.6596	4	0	28	5.6116	0.7872	0	0	3	1.0412	0.6383	0	0	4	0.9424	0.3191	0	0	6	1.0654	0.0638	0	0	1	0.2471	0.234	0	0	4	0.6664	0.0213	0	0	1	0.1459	0.0638	0	0	2	0.3233	0.2766	0	0	4	0.7133	0.3404	0	0	4	0.7879	0.1064	0	0	1	0.3117	0.7021	1	0	3	0.8576	0	0	0	0	0	0.383	0	0	3	0.7955	0.1915	0	0	2	0.4491	0	0	0	0	0	0.1489	0	0	2	0.4653	0.1702	0	0	1	0.3799	6.9362	6	0	29	6.6607	0.2979	0	0	2	0.6226	0.2553	0	0	3	0.6068	0.3191	0	0	2	0.6292	0.1702	0	0	1	0.3799	1.5957	1	0	11	2.7319	1.3404	1	0	9	1.9702	0.4043	0	0	3	0.7706	4.6596	3	0	17	3.9302	1.0851	1	0	5	1.1947	0.1702	0	0	2	0.4809	0.1277	0	0	2	0.3966	4.9149	2	0	91	13.4533	0.2979	0	0	4	0.8053	0.0638	0	0	1	0.2471	0.0638	0	0	1	0.2471	0.0638	0	0	1	0.2471	180.7447	170	15	363	94.6999	322.766	300	32	685	179.0859	2.3404	2	0	8	1.833	4.8298	4	0	15	3.6075	1.4894	1	0	6	1.5862	0.234	0	0	4	0.6982	0.4894	0	0	4	0.8815
