Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	80ArAr: Mean	80ArAr: Median	80ArAr: Min	80ArAr: Max	80ArAr: Std.Dev.	CD45: Mean	CD45: Median	CD45: Min	CD45: Max	CD45: Std.Dev.	Ruthenium: Mean	Ruthenium: Median	Ruthenium: Min	Ruthenium: Max	Ruthenium: Std.Dev.	Collagen: Mean	Collagen: Median	Collagen: Min	Collagen: Max	Collagen: Std.Dev.	Ecadherin: Mean	Ecadherin: Median	Ecadherin: Min	Ecadherin: Max	Ecadherin: Std.Dev.	120Sn: Mean	120Sn: Median	120Sn: Min	120Sn: Max	120Sn: Std.Dev.	127I: Mean	127I: Median	127I: Min	127I: Max	127I: Std.Dev.	131Xe: Mean	131Xe: Median	131Xe: Min	131Xe: Max	131Xe: Std.Dev.	133Cs: Mean	133Cs: Median	133Cs: Min	133Cs: Max	133Cs: Std.Dev.	138Ba: Mean	138Ba: Median	138Ba: Min	138Ba: Max	138Ba: Std.Dev.	SMA: Mean	SMA: Median	SMA: Min	SMA: Max	SMA: Std.Dev.	Podoplanin: Mean	Podoplanin: Median	Podoplanin: Min	Podoplanin: Max	Podoplanin: Std.Dev.	VIM: Mean	VIM: Median	VIM: Min	VIM: Max	VIM: Std.Dev.	S100A4: Mean	S100A4: Median	S100A4: Min	S100A4: Max	S100A4: Std.Dev.	CD45RO: Mean	CD45RO: Median	CD45RO: Min	CD45RO: Max	CD45RO: Std.Dev.	CD16: Mean	CD16: Median	CD16: Min	CD16: Max	CD16: Std.Dev.	CD163: Mean	CD163: Median	CD163: Min	CD163: Max	CD163: Std.Dev.	CK: Mean	CK: Median	CK: Min	CK: Max	CK: Std.Dev.	TFF1: Mean	TFF1: Median	TFF1: Min	TFF1: Max	TFF1: Std.Dev.	PDL1: Mean	PDL1: Median	PDL1: Min	PDL1: Max	PDL1: Std.Dev.	PD1: Mean	PD1: Median	PD1: Min	PD1: Max	PD1: Std.Dev.	CD31: Mean	CD31: Median	CD31: Min	CD31: Max	CD31: Std.Dev.	Tox_Tox2: Mean	Tox_Tox2: Median	Tox_Tox2: Min	Tox_Tox2: Max	Tox_Tox2: Std.Dev.	CD57: Mean	CD57: Median	CD57: Min	CD57: Max	CD57: Std.Dev.	FOXP3: Mean	FOXP3: Median	FOXP3: Min	FOXP3: Max	FOXP3: Std.Dev.	CD4: Mean	CD4: Median	CD4: Min	CD4: Max	CD4: Std.Dev.	NCAD: Mean	NCAD: Median	NCAD: Min	NCAD: Max	NCAD: Std.Dev.	CD68: Mean	CD68: Median	CD68: Min	CD68: Max	CD68: Std.Dev.	IL6: Mean	IL6: Median	IL6: Min	IL6: Max	IL6: Std.Dev.	CD20: Mean	CD20: Median	CD20: Min	CD20: Max	CD20: Std.Dev.	CD8: Mean	CD8: Median	CD8: Min	CD8: Max	CD8: Std.Dev.	PDGFRa: Mean	PDGFRa: Median	PDGFRa: Min	PDGFRa: Max	PDGFRa: Std.Dev.	IL8: Mean	IL8: Median	IL8: Min	IL8: Max	IL8: Std.Dev.	GATA6: Mean	GATA6: Median	GATA6: Min	GATA6: Max	GATA6: Std.Dev.	CD45RA: Mean	CD45RA: Median	CD45RA: Min	CD45RA: Max	CD45RA: Std.Dev.	GZMB: Mean	GZMB: Median	GZMB: Min	GZMB: Max	GZMB: Std.Dev.	KI67: Mean	KI67: Median	KI67: Min	KI67: Max	KI67: Std.Dev.	CXCL12: Mean	CXCL12: Median	CXCL12: Min	CXCL12: Max	CXCL12: Std.Dev.	CD3: Mean	CD3: Median	CD3: Min	CD3: Max	CD3: Std.Dev.	S100A2: Mean	S100A2: Median	S100A2: Min	S100A2: Max	S100A2: Std.Dev.	FAP_alpha: Mean	FAP_alpha: Median	FAP_alpha: Min	FAP_alpha: Max	FAP_alpha: Std.Dev.	CD173: Mean	CD173: Median	CD173: Min	CD173: Max	CD173: Std.Dev.	HLADR: Mean	HLADR: Median	HLADR: Min	HLADR: Max	HLADR: Std.Dev.	CD105: Mean	CD105: Median	CD105: Min	CD105: Max	CD105: Std.Dev.	KRT17: Mean	KRT17: Median	KRT17: Min	KRT17: Max	KRT17: Std.Dev.	190BCKG: Mean	190BCKG: Median	190BCKG: Min	190BCKG: Max	190BCKG: Std.Dev.	190Os: Mean	190Os: Median	190Os: Min	190Os: Max	190Os: Std.Dev.	DNA1: Mean	DNA1: Median	DNA1: Min	DNA1: Max	DNA1: Std.Dev.	DNA2: Mean	DNA2: Median	DNA2: Min	DNA2: Max	DNA2: Std.Dev.	PM2: Mean	PM2: Median	PM2: Min	PM2: Max	PM2: Std.Dev.	PM3: Mean	PM3: Median	PM3: Min	PM3: Max	PM3: Std.Dev.	PM4: Mean	PM4: Median	PM4: Min	PM4: Max	PM4: Std.Dev.	204Pb: Mean	204Pb: Median	204Pb: Min	204Pb: Max	204Pb: Std.Dev.	208Pb: Mean	208Pb: Median	208Pb: Min	208Pb: Max	208Pb: Std.Dev.
JHH368ROI006_ROI_006.ome.tif	3cbd877a-ebd0-4d89-b22f-2f43868bada5	Detection		Other	Annotation	Polygon	52.19	68.26	0.8275	76.6061	32.7728	0.8963	1	11.6922	9.5001	4530.5	4542.5	3821	5253	284.1517	0.1486	0	0	1	0.3582	0.3514	0	0	3	0.6911	3.1216	3	0	11	2.5045	0.4189	0	0	4	0.811	1.9189	1	0	8	1.7341	25.6081	25.5	13	40	6.1729	39.5135	38	20	61	9.3593	0.1486	0	0	3	0.4588	0.0676	0	0	1	0.2527	3.3243	3	0	12	2.785	0.1892	0	0	1	0.3943	7.4595	6	0	31	6.5631	0.2162	0	0	2	0.476	0.3243	0	0	3	0.6434	0.0541	0	0	1	0.2277	0.0676	0	0	2	0.3021	0.0541	0	0	2	0.2815	0.1081	0	0	3	0.4242	0.0405	0	0	2	0.2585	0.0946	0	0	2	0.338	0.1892	0	0	2	0.4277	0.0541	0	0	1	0.2277	0.0811	0	0	3	0.3971	0.0135	0	0	1	0.1162	0.2838	0	0	3	0.6521	0.2162	0	0	4	0.6677	0.2973	0	0	5	0.7352	0.1892	0	0	10	1.1783	0.0405	0	0	2	0.2585	0.1216	0	0	1	0.3291	0.2162	0	0	5	0.6879	0.1081	0	0	4	0.512	3.3243	3	0	14	3.0391	0.4595	0	0	3	0.8307	0.1622	0	0	2	0.469	0.0946	0	0	1	0.2947	0.1622	0	0	4	0.5974	0.1757	0	0	3	0.5063	1.1622	1	0	6	1.3851	0.1892	0	0	2	0.4586	0.0811	0	0	1	0.2748	0.9189	0	0	5	1.2795	0.6216	0	0	4	1.043	0.0541	0	0	2	0.2815	0.027	0	0	1	0.1633	0.0135	0	0	1	0.1162	158.5676	155.5	33	429	78.6464	293.6081	261.5	65	792	148.5517	3.2027	3	0	9	2.2814	3.5405	3	0	15	2.994	1.6216	1	0	7	1.6937	0.2568	0	0	2	0.4982	0.527	0	0	3	0.7625
JHH368ROI006_ROI_006.ome.tif	81f4a6a1-5cca-4b43-a151-5d81c31b3b9d	Detection		HLA-DR: CAF	Annotation	Polygon	17.94	92.43	0.8051	68.3111	30.8984	0.8991	1	11.5191	8.2474	4494.5942	4524	3847	5024	249.8461	0.1739	0	0	1	0.3818	0.3623	0	0	2	0.5934	2.7101	2	0	12	2.327	0.2754	0	0	4	0.6616	2.5217	2	0	9	2.0336	24.2609	23	12	39	5.7539	40.4348	41	20	57	7.3234	0.1304	0	0	1	0.3392	0.1304	0	0	3	0.4824	12.4638	10	1	61	10.1454	0.4058	0	0	4	0.8102	8.9275	8	0	29	6.2434	0.2609	0	0	3	0.5854	0.3768	0	0	3	0.7878	0.058	0	0	1	0.2354	0.1014	0	0	1	0.3041	0.1449	0	0	2	0.3939	0.058	0	0	2	0.2912	0.1014	0	0	2	0.3492	0.058	0	0	1	0.2354	0.1449	0	0	2	0.4296	0.1159	0	0	2	0.3653	0.0725	0	0	1	0.2612	0.0145	0	0	1	0.1204	0.6087	0	0	9	1.507	0.2754	0	0	3	0.7253	0.1594	0	0	2	0.4067	0.0725	0	0	3	0.3955	0.1884	0	0	3	0.5223	0.3333	0	0	7	0.9802	0.7101	0	0	4	0.9867	0.2174	0	0	2	0.4811	5.8551	5	0	15	4.1631	0.3333	0	0	2	0.6568	0.2029	0	0	3	0.5308	0.0725	0	0	1	0.2612	0.4058	0	0	5	0.7918	0.1594	0	0	1	0.3687	2.3623	2	0	9	2.1555	0.5507	0	0	5	1.0079	0.029	0	0	1	0.169	2.087	0	0	71	8.5573	1.8261	2	0	6	1.6624	0.058	0	0	1	0.2354	0.0435	0	0	1	0.2054	0.058	0	0	1	0.2354	282.2029	248	22	577	149.611	509.4493	466	53	1052	270.3693	3.4783	3	0	12	2.3986	4.1449	4	0	11	2.7293	2.2609	2	0	10	1.8759	0.2754	0	0	2	0.5658	0.7536	0	0	3	0.914
JHH368ROI006_ROI_006.ome.tif	b47f8a36-9720-46a3-86d6-aa348f25c058	Detection		Other	Annotation	Polygon	99.71	62.75	0.7816	51.4308	26.4994	0.9204	1	9.1588	7.8054	4495.2144	4524.5	3914	4951	253.4256	0.4643	0	0	2	0.6929	0.4286	0	0	2	0.6341	4.6429	4	0	12	3.2684	0.5714	0	0	2	0.7418	1.8929	1.5	0	8	1.8923	26.1071	24	17	44	5.8711	39.4643	40	29	51	5.2457	0.1786	0	0	2	0.4756	0	0	0	0	0	0.5714	0	0	3	0.7418	0.7143	0	0	6	1.3012	3.3929	3	0	12	2.6575	0.1786	0	0	3	0.6118	0.2143	0	0	1	0.4179	0.1071	0	0	1	0.315	0.0714	0	0	1	0.2623	0.0357	0	0	1	0.189	0.0357	0	0	1	0.189	0.1071	0	0	1	0.315	0.1786	0	0	2	0.4756	2.25	1.5	0	11	2.5037	0.25	0	0	2	0.5853	0.0714	0	0	1	0.2623	0.0357	0	0	1	0.189	0.4643	0	0	3	0.8812	0.1786	0	0	3	0.6118	0.1071	0	0	1	0.315	0.1071	0	0	1	0.315	0.1071	0	0	2	0.4163	0.1429	0	0	2	0.4484	0.1071	0	0	1	0.315	0.0714	0	0	1	0.2623	0.8929	1	0	4	1.0306	1	1	0	5	1.2172	0.2143	0	0	2	0.4987	0	0	0	0	0	0.2143	0	0	1	0.4179	0.1786	0	0	1	0.39	2.6429	2	0	10	2.4976	0.3214	0	0	3	0.7228	0.1071	0	0	2	0.4163	0.8214	1	0	3	0.9049	0.1071	0	0	1	0.315	0	0	0	0	0	0.1429	0	0	3	0.5909	0.1071	0	0	1	0.315	227.8929	199.5	3	504	166.2041	412.7143	376	22	849	294.3539	4.8571	4	0	13	3.7487	5.6429	5	0	16	3.9461	2.3929	2	0	10	2.4995	0.5714	0	0	5	1.1996	0.7857	0.5	0	5	1.1339
JHH368ROI006_ROI_006.ome.tif	968b6a81-15fc-405c-a83f-a56c9d23cf9c	Detection		Other: CD8 T cell	Annotation	Polygon	4.157	16.23	0.7754	31.8484	21.2926	0.8828	1	7.4964	6.0809	4526.5332	4507.5	3897	5040	277.8066	1.9	2	0	7	1.6474	0.4	0	0	2	0.6215	2.2667	2	0	6	1.5071	0.5667	0	0	4	1.0063	1.8667	2	0	4	1.2794	25	24.5	13	40	6.5232	41.2333	38.5	25	61	9.6479	0.1	0	0	1	0.3051	0.1333	0	0	1	0.3457	1.2	1	0	8	1.8828	0.4333	0	0	2	0.6789	11.2	9.5	1	30	7.3174	0.6	0	0	4	0.8944	4.5	4	1	12	3.3192	0.1667	0	0	1	0.379	2.7667	0.5	0	16	4.1828	0.2333	0	0	2	0.5683	0.1667	0	0	3	0.5921	0.0333	0	0	1	0.1826	0.2667	0	0	2	0.5208	0.6667	0	0	4	0.9942	0.6	0	0	5	1.1919	0.8	0	0	5	1.3995	0	0	0	0	0	0.8667	0	0	4	1.2794	0.1667	0	0	2	0.4611	0.2667	0	0	2	0.5208	0.0667	0	0	1	0.2537	0.3333	0	0	2	0.6065	20.9333	17	4	65	13.9752	1.1	1	0	4	1.3222	0.3	0	0	2	0.535	0.4333	0	0	3	0.8172	0.4333	0	0	4	0.9353	2.0333	1	0	12	3.4289	0.0667	0	0	1	0.2537	0.3667	0	0	2	0.6149	2.6	2	0	7	2.0778	2.0333	1.5	0	6	1.8659	0.2333	0	0	2	0.504	0.1	0	0	1	0.3051	9.6	8	0	23	7.8723	0.3667	0	0	4	0.9279	0.1	0	0	2	0.4026	0.2	0	0	2	0.4842	0.1	0	0	2	0.4026	498.7333	541	26	923	256.952	891.5667	943	69	1672	465.1129	4.7	4.5	0	14	3.153	10.6667	9	1	43	7.9496	2.6333	2	0	10	2.1413	0.3	0	0	3	0.6513	0.5667	0	0	3	0.8172
JHH368ROI006_ROI_006.ome.tif	20483e3c-287c-4909-88cb-152782b735fd	Detection		Other: CD4 T cell	Annotation	Polygon	60.26	99.61	0.7423	36.8708	22.4409	0.9201	1	7.7343	6.7356	4447.0454	4383.5	4063	5013	263.2781	0.3182	0	0	2	0.5679	0.2727	0	0	2	0.6311	3.7273	2.5	0	9	3.5211	0.1818	0	0	2	0.5011	6.8182	2	0	34	9.5201	26.4091	27.5	13	38	6.3445	39.5909	39.5	25	53	9.465	0.0909	0	0	1	0.2942	0.0455	0	0	1	0.2132	2.5	1.5	0	8	2.7212	0.3182	0	0	2	0.5679	5.6818	4	0	26	5.8096	0.4091	0	0	2	0.5903	1.4545	1	0	6	1.7922	0.2273	0	0	1	0.4289	0.8636	0	0	6	1.4241	0.1364	0	0	1	0.3513	0	0	0	0	0	0.1818	0	0	2	0.5011	0.0909	0	0	1	0.2942	0.2273	0	0	1	0.4289	0	0	0	0	0	0.1818	0	0	2	0.5011	0.0455	0	0	1	0.2132	4.8636	3	0	18	5.3834	0.0909	0	0	1	0.2942	0.0909	0	0	1	0.2942	0.1818	0	0	1	0.3948	0.4091	0	0	2	0.7341	0.4545	0	0	3	0.8579	1.5909	0	0	13	3.142	0.0455	0	0	1	0.2132	0.6818	0	0	4	1.1291	10.6364	1.5	0	57	17.3303	0.4091	0	0	2	0.5903	0.1818	0	0	2	0.5011	0.2727	0	0	2	0.5505	3.9545	2	0	14	4.5823	3.2273	2	0	11	3.2209	0.4091	0	0	3	0.7341	0.1364	0	0	1	0.3513	2.3182	2	0	8	1.9853	0.5	0	0	3	0.8591	0.0455	0	0	1	0.2132	0.0455	0	0	1	0.2132	0.0455	0	0	1	0.2132	214.5455	149.5	43	766	199.5358	388.1364	272.5	77	1340	358.3456	4.7273	4	0	17	4.2782	12.8636	10.5	0	37	10.5076	2	1	0	6	1.6903	0.0909	0	0	1	0.2942	0.5909	0	0	4	0.9591
JHH368ROI006_ROI_006.ome.tif	3a79367a-f298-4cdf-b962-6f4b31e1904e	Detection		Other	Annotation	Polygon	71.66	42.38	0.6584	34.959	23.7626	0.778	1	9.5776	5.055	4515.7881	4474	4106	5114	234.6307	0.1515	0	0	1	0.3641	0.4242	0	0	2	0.6139	3.2727	3	0	8	2.0657	0.4848	0	0	3	0.9395	2.5455	2	0	8	1.954	25.3939	24	12	44	6.9818	40	40	23	54	7.5581	0.1818	0	0	2	0.5276	0.0909	0	0	1	0.2919	8.5758	5	0	31	8.2121	0.8485	0	0	4	1.1489	58.7273	36	1	277	69.3079	1.7273	1	0	10	2.4144	0.4848	0	0	4	0.8337	0.1818	0	0	3	0.5839	0.3636	0	0	4	0.9293	0.1818	0	0	2	0.5276	0.0303	0	0	1	0.1741	0.3636	0	0	3	0.7424	0.0606	0	0	1	0.2423	4.2727	1	0	43	8.815	0.1818	0	0	2	0.4647	0.0606	0	0	1	0.2423	0	0	0	0	0	0.8788	0	0	6	1.3407	0.5758	0	0	4	0.9692	2.303	1	0	14	3.1671	0.2424	0	0	2	0.5019	0.1212	0	0	1	0.3314	0.3636	0	0	2	0.6528	0.4242	0	0	4	0.8303	0.2727	0	0	2	0.6261	1.1818	1	0	5	1.3568	0.303	0	0	2	0.5855	0.2727	0	0	3	0.6742	0.0606	0	0	1	0.2423	0.3333	0	0	2	0.5401	0.3333	0	0	4	0.7773	3.4848	3	0	13	3.2799	0.6667	0	0	3	0.9574	0.1212	0	0	1	0.3314	2.4848	1	0	9	3.0834	1.4545	1	0	7	2.1227	0.1212	0	0	1	0.3314	0.1212	0	0	1	0.3314	0.0909	0	0	1	0.2919	337.2424	344	51	641	167.5313	619.697	676	83	1122	299.0126	9.8182	8	1	31	7.4139	6.1515	5	0	19	4.8226	3.6364	3	0	9	2.6318	0.303	0	0	3	0.6366	0.9091	1	0	3	0.9475
JHH368ROI006_ROI_006.ome.tif	940e2bab-6835-4420-9629-b7892a194174	Detection		Other	Annotation	Polygon	4.468	44.73	0.635	40.9243	24.4459	0.8606	1	9.4441	5.9501	4437.1499	4439.5	3893	5085	255.2334	0.325	0	0	2	0.6938	0.4	0	0	2	0.5905	2.35	2	0	11	2.4967	0.325	0	0	2	0.5256	2.4	2	0	8	2.296	24.325	24	15	35	4.6043	37.725	37	14	63	9.5407	0.05	0	0	1	0.2207	0.075	0	0	1	0.2667	1.425	1	0	12	2.147	0.75	0	0	5	1.1036	43.3	40	9	101	23.5951	2.4	2	0	7	1.8784	0.7	0	0	3	0.8829	0.15	0	0	2	0.483	0.025	0	0	1	0.1581	0.2	0	0	2	0.5164	0.05	0	0	1	0.2207	0.15	0	0	1	0.3616	0.075	0	0	2	0.3499	0.175	0	0	2	0.4465	0.65	0	0	3	0.8638	0.05	0	0	1	0.2207	0.05	0	0	1	0.2207	1.3	1	0	8	1.7716	0.175	0	0	1	0.3848	1.3	1	0	6	1.3048	0.1	0	0	1	0.3038	0.1	0	0	2	0.3789	0.3	0	0	5	0.9115	0.35	0	0	3	0.6622	0.175	0	0	3	0.5495	0.55	0	0	2	0.6385	0.45	0	0	4	0.8756	0.2	0	0	5	0.8228	0.025	0	0	1	0.1581	0.325	0	0	2	0.5256	0.275	0	0	5	0.8767	2.75	2	0	8	2.035	0.5	0	0	4	0.9058	0.05	0	0	1	0.2207	0.325	0	0	2	0.6938	0.325	0	0	2	0.5256	0.05	0	0	1	0.2207	0.175	0	0	2	0.4465	0.15	0	0	1	0.3616	435.025	427	19	899	212.9387	788.4	766	25	1498	391.1773	8.425	8	2	18	3.8822	4.65	4	0	13	3.3478	2.775	2	0	11	2.8955	0.375	0	0	3	0.7403	0.55	0	0	4	0.8458
JHH368ROI006_ROI_006.ome.tif	87f15b16-bc5d-45e8-806e-db894eb1c4bd	Detection		Other	Annotation	Polygon	85.27	10.72	0.6159	59.1141	28.5638	0.9105	1	9.9967	8.0775	4504.6895	4526	3817	4987	234.6296	0.1034	0	0	1	0.3072	0.4655	0	0	3	0.7543	2.2241	2	0	8	2.1525	0.4483	0	0	3	0.7052	1.8448	1	0	9	1.843	27.3966	27	15	43	6.6039	38.1897	36.5	19	55	8.1293	0.1897	0	0	2	0.476	0.1034	0	0	3	0.4468	8.6034	5.5	0	37	9.3901	0.569	0	0	4	0.8808	6.6552	4	0	39	7.7631	0.2586	0	0	2	0.4798	0.3276	0	0	2	0.6037	0.0345	0	0	1	0.1841	0.0517	0	0	1	0.2234	0.2069	0	0	3	0.5544	0.1552	0	0	2	0.4512	0.069	0	0	1	0.2556	0.0862	0	0	2	0.3395	0.3448	0	0	3	0.7146	0.1034	0	0	3	0.4468	0.0345	0	0	1	0.1841	0.0345	0	0	1	0.1841	0.3793	0	0	4	0.7213	0.3966	0	0	3	0.6473	0.1207	0	0	2	0.3783	0.1379	0	0	3	0.4757	0.0862	0	0	1	0.2831	0.1207	0	0	1	0.3286	0.2759	0	0	3	0.7205	0.4483	0	0	7	1.0289	8	8	0	21	5.3278	0.2759	0	0	2	0.4882	0.1207	0	0	3	0.4618	0.0862	0	0	2	0.3395	0.2241	0	0	2	0.4605	0.2931	0	0	2	0.5301	1.9138	1.5	0	12	2.1463	0.569	0	0	4	0.7972	0.3103	0	0	6	0.9216	0.3276	0	0	2	0.5739	0.3966	0	0	4	0.954	0.0517	0	0	1	0.2234	0.1034	0	0	1	0.3072	0.1379	0	0	2	0.3951	172.9655	167	33	410	82.197	306.8103	281.5	45	626	142.8426	3.1207	3	0	10	2.45	5.0345	3	0	20	4.6828	1.9138	1.5	0	6	1.6679	0.4138	0	0	5	0.9739	0.7414	0.5	0	4	0.947
JHH368ROI006_ROI_006.ome.tif	ecca0628-4421-47aa-97c8-abf57a003767	Detection		Other: CAF	Annotation	Polygon	81.05	15.9	0.6018	50.3046	28.6565	0.7698	0.9239	10.3294	7.1833	4528.3921	4527	4057	4912	215.5274	0.2157	0	0	2	0.5409	0.6471	0	0	6	1.1458	3.2941	3	0	9	2.2742	0.6078	0	0	8	1.3868	2.1373	2	0	7	1.6002	26.5294	26	12	43	6.8157	37.6667	37	19	54	6.8954	0.0784	0	0	1	0.2715	0.2353	0	0	2	0.4728	20.5294	14	0	72	19.2066	0.7059	0	0	3	0.9229	5.6275	4	0	19	4.233	0.1373	0	0	1	0.3475	0.6078	0	0	3	0.8962	0.0784	0	0	1	0.2715	0.0588	0	0	1	0.2376	0.0784	0	0	1	0.2715	0	0	0	0	0	0.2157	0	0	4	0.6423	0.0392	0	0	1	0.196	0.2549	0	0	3	0.6275	0.1569	0	0	2	0.4182	0.1176	0	0	1	0.3254	0	0	0	0	0	0.8235	0	0	5	1.2117	0.7059	0	0	8	1.3007	0.1765	0	0	5	0.7404	0.0588	0	0	1	0.2376	0.1569	0	0	2	0.4636	0.1176	0	0	2	0.3819	0.4314	0	0	3	0.7001	0.1961	0	0	2	0.4481	10.8235	10	1	31	7.1238	0.3137	0	0	3	0.6478	0.3529	0	0	3	0.6877	0.098	0	0	2	0.3608	0.2745	0	0	2	0.5685	0.3137	0	0	2	0.5828	2.2549	2	0	10	2.0866	0.5686	0	0	5	0.9645	0.1373	0	0	2	0.401	0.2745	0	0	2	0.5321	0.5294	0	0	4	0.9665	0	0	0	0	0	0.1176	0	0	4	0.5881	0.0588	0	0	1	0.2376	113.0196	112	7	219	53.2659	202	196	17	435	97.1681	4.6471	4	0	11	3.0583	7.2745	5	0	27	6.6576	2.3922	2	0	6	1.733	0.2157	0	0	2	0.461	0.8235	1	0	4	1.0901
JHH368ROI006_ROI_006.ome.tif	686bc6a4-aada-4fe5-9067-3fbec2e039de	Detection		Other	Annotation	Polygon	64.76	35.92	0.5944	37.1212	22.7011	0.9052	1	8.195	6.0995	4528.9209	4500	4012	4976	232.177	0.3421	0	0	2	0.6271	0.6579	0	0	3	0.9087	2.2632	1.5	0	10	2.4126	0.4474	0	0	2	0.645	1.8421	1	0	6	1.6526	26.8947	27	16	39	5.7881	40.1053	38.5	23	61	9.3456	0.1053	0	0	2	0.3883	0.0789	0	0	1	0.2733	2.9474	1	0	18	3.9657	0.2895	0	0	3	0.7318	41	17.5	1	239	52.7339	0.9211	0	0	8	1.6827	0.2368	0	0	2	0.4896	0.1579	0	0	2	0.4946	0.0526	0	0	1	0.2263	0.1579	0	0	2	0.4366	0.1842	0	0	2	0.4565	0.0263	0	0	1	0.1622	0.0526	0	0	1	0.2263	8.2895	3	0	46	10.9147	0.1316	0	0	2	0.414	0.2632	0	0	3	0.6445	0	0	0	0	0	0.6842	0	0	3	0.9616	0.7105	0	0	4	1.1834	1.3158	0	0	10	2.0415	0.3158	0	0	4	0.7748	0.3158	0	0	4	0.8089	0.3421	0	0	3	0.7453	0.3421	0	0	4	0.7453	0.3421	0	0	2	0.6271	2.0263	1	0	9	2.26	0.2895	0	0	2	0.6111	0.2105	0	0	2	0.4741	0.0789	0	0	1	0.2733	0.5263	0	0	3	0.7965	0.3684	0	0	3	0.7136	2.8158	2	0	11	3.039	0.4211	0	0	2	0.6423	0.2368	0	0	2	0.4896	1.1579	0	0	6	1.7786	1.2895	1	0	9	1.8293	0	0	0	0	0	0.0263	0	0	1	0.1622	0.0789	0	0	1	0.2733	228.4211	207	35	454	133.6265	425.8158	397.5	44	921	253.4535	7.9474	6	1	23	6.1729	5.6842	4	0	23	5.4876	3.2368	3	0	15	3.3566	0.5	0	0	2	0.726	0.7105	0	0	3	1.0374
