x,y,z,type,is_movable,volume
-135.858743,-34.612215,0.0,epithelial_tumor_class1,1,4489.382960469003
397.536751,233.545249,0.0,epithelial_tumor_class1,1,9947.799074831433
-45.748382,193.602330,0.0,epithelial_tumor_class1_class2,1,4759.619250116253
172.845319,-331.932151,0.0,epithelial_tumor_class1,1,4871.0406869327235
-275.998313,236.082476,0.0,epithelial_tumor_class1,1,10254.869983505116
-58.755137,146.696705,0.0,epithelial_tumor_class1,1,4950.39867313329
-234.011275,102.529744,0.0,epithelial_tumor_class1,1,4711.275654368751
-199.441509,-408.505066,0.0,epithelial_tumor_class1,1,4043.1703270691546
120.301657,-494.062110,0.0,epithelial_tumor_class1,1,2511.239470074908
-174.379072,251.920090,0.0,epithelial_tumor_class1,1,4256.06308808155
220.590554,108.214412,0.0,epithelial_tumor_class1,1,10254.869983505116
-2.118932,-245.104557,0.0,epithelial_tumor_class1,1,3018.7972943282152
-70.526026,371.565795,0.0,epithelial_tumor_class1,1,2170.3779909208147
227.505837,153.386544,0.0,epithelial_tumor_class1_class2,1,1860.5662864538779
486.922322,34.994375,0.0,epithelial_tumor_class1,1,3077.2013968476836
-212.040405,-172.433728,0.0,epithelial_tumor_class1_class2,1,4076.8311048323867
157.946958,303.395298,0.0,CD4_Tcell,1,1185.3656472639686
472.609785,26.844098,0.0,epithelial_tumor_class1_class2,1,1730.0510312614056
115.290413,338.713808,0.0,epithelial_tumor_class1_class2,1,9377.264917759216
-92.306106,266.511709,0.0,epithelial_tumor_class1,1,5734.372499288042
-389.435327,217.269604,0.0,epithelial_tumor_class1,1,4509.218784985553
55.565672,344.255023,0.0,epithelial_tumor_class1_class2,1,10218.641713442483
-118.660887,365.549449,0.0,epithelial_tumor_class1,1,2601.5580101284622
441.291822,-108.265756,0.0,epithelial_tumor_class1,1,8837.13570853713
40.992129,85.848866,0.0,epithelial_tumor_class1,1,2176.179401976554
-297.148271,231.386077,0.0,mesenchymal_tumor_class1,1,1981.726885114182
207.836542,-240.385823,0.0,epithelial_tumor_class1,1,4266.295226777082
-387.607763,53.789581,0.0,epithelial_tumor_class1,1,5151.183882112909
-123.433512,3.211153,0.0,epithelial_tumor_class1,1,1875.8609475556684
-6.149199,89.383979,0.0,epithelial_tumor_class1,1,6165.138326974776
-107.263097,204.254522,0.0,epithelial_tumor_class1_class2,1,2467.4046623449553
-219.102894,-1.159371,0.0,epithelial_tumor_class1_class2,1,2001.6690432619275
-263.079099,-100.978022,0.0,epithelial_tumor_class1_class2,1,2301.3784304690557
-148.018186,-291.806025,0.0,epithelial_tumor_class1,1,2274.8852059822384
80.003180,378.622867,0.0,epithelial_tumor_class1_class2,1,1657.7307904308584
-221.749000,-143.745661,0.0,epithelial_tumor_class1_class2,1,11112.80801122864
-112.881585,234.472514,0.0,epithelial_tumor_class1_class2,1,2450.269459340955
286.662896,-420.459944,0.0,epithelial_tumor_class1,1,4783.193779227811
-150.836900,-67.180641,0.0,epithelial_tumor_class1,1,3624.239732736389
235.226917,214.723121,0.0,epithelial_tumor_class1,1,5581.135855475737
-151.950160,335.433991,0.0,epithelial_tumor_class1,1,10254.869983505116
-181.599493,-456.577669,0.0,epithelial_tumor_class1_class2,1,3470.9318928633893
508.745631,55.435700,0.0,epithelial_tumor_class1,1,2225.146838317208
-111.067070,-281.043399,0.0,epithelial_tumor_class1,1,2978.272120649525
377.812320,98.564677,0.0,epithelial_tumor_class1_class2,1,7457.555065158643
19.163159,-374.425300,0.0,epithelial_tumor_class1,1,2329.2660163017163
273.460707,78.118385,0.0,epithelial_tumor_class1_class2,1,1889.5017318950981
276.062896,-20.750278,0.0,epithelial_tumor_class1,1,3253.471481397762
-156.702643,-138.262857,0.0,epithelial_tumor_class1,1,2851.0899858060884
-17.417023,330.768988,0.0,epithelial_tumor_class1_class2,1,2747.264866696146
416.638069,204.169673,0.0,CAF,1,3040.587976861178
-199.106937,1.771322,0.0,epithelial_tumor_class1,1,7969.84249316239
-149.359173,-214.671468,0.0,epithelial_tumor_class1,1,3449.4691153206713
-425.540364,-189.610927,0.0,epithelial_tumor_class1_class2,1,1974.0688187773865
228.655138,-350.850799,0.0,epithelial_tumor_class1,1,1804.8388817075067
248.554836,20.140832,0.0,epithelial_tumor_class1_class2,1,2467.4046623449553
-347.334747,-267.568780,0.0,epithelial_tumor_class1,1,2943.5212008542767
21.866121,-267.784406,0.0,mesenchymal_tumor_class1,1,4089.1850053061617
-454.270184,204.840241,0.0,epithelial_tumor_class1,1,2875.468007210372
-249.007433,213.446114,0.0,mesenchymal_tumor_class1,1,2111.8551322149656
-365.648294,85.314528,0.0,epithelial_tumor_class1_class2,1,1810.7954803508578
-56.838058,414.065274,0.0,epithelial_tumor_class1,1,2543.8119730849785
-130.931571,389.242268,0.0,epithelial_tumor_class1,1,2434.263753024849
94.238927,255.704228,0.0,epithelial_tumor_class1,1,3325.2406082186867
-453.677009,-175.097277,0.0,epithelial_tumor_class1_class2,1,1823.3614028859304
282.668921,423.020415,0.0,mesenchymal_tumor_class1,1,3387.084231502995
9.178926,-467.328463,0.0,epithelial_tumor_class1_class2,1,7568.5803998722195
-142.213556,123.071967,0.0,epithelial_tumor_class1,1,1469.2313357234927
207.509653,47.823047,0.0,epithelial_tumor_class1,1,2539.848878221686
-21.598938,-77.190131,0.0,epithelial_tumor_class1,1,2413.277959095931
-148.421375,-19.871872,0.0,epithelial_tumor_class1,1,3191.6973703080807
-69.286595,-199.458757,0.0,epithelial_tumor_class1,1,8646.796646317047
-177.610129,410.888870,0.0,epithelial_tumor_class1,1,2698.9351714983873
-123.281700,208.635938,0.0,epithelial_tumor_class1,1,2329.3085046155643
28.388255,-246.041196,0.0,epithelial_tumor_class1,1,4473.01795622575
-59.879315,-430.385118,0.0,mesenchymal_tumor_class1,1,1459.5340536584129
448.701286,103.604598,0.0,epithelial_tumor_class1,1,2505.3026306728257
-318.945421,195.207650,0.0,epithelial_tumor_class1,1,3510.045790819491
-123.756550,124.328777,0.0,epithelial_tumor_class1_class2,1,1677.8277830933043
56.515419,-223.134297,0.0,epithelial_tumor_class1,1,4438.382633924192
222.905025,168.709690,0.0,mesenchymal_tumor_class1,1,2452.511443887945
198.117824,-168.878343,0.0,epithelial_tumor_class1,1,2060.0259458910223
40.670020,-119.033041,0.0,epithelial_tumor_class1,1,8261.01036089677
-35.578075,151.548814,0.0,mesenchymal_tumor_class1,1,4275.194556045625
321.683445,-274.561306,0.0,epithelial_tumor_class1,1,10254.869983505116
75.590221,6.465499,0.0,epithelial_tumor_class1_class2,1,1526.826892497747
-326.516436,-35.408287,0.0,epithelial_tumor_class1,1,2408.061284537789
-27.964543,-25.314857,0.0,epithelial_tumor_class1,1,1506.987504044148
222.111925,-260.706125,0.0,epithelial_tumor_class1_class2,1,11112.80801122864
-38.038916,176.963594,0.0,epithelial_tumor_class1,1,2067.5513860306755
113.966497,180.251810,0.0,mesenchymal_tumor_class1,1,2385.7152426366742
-54.049438,-34.020186,0.0,epithelial_tumor_class1,1,2133.1002512856626
97.153297,284.492681,0.0,epithelial_tumor_class1_class2,1,1788.3653026488585
220.615139,283.797931,0.0,epithelial_tumor_class1_class2,1,3585.526475544523
-404.243007,-17.501005,0.0,epithelial_tumor_class1,1,1823.3614028859304
157.065463,199.708828,0.0,epithelial_tumor_class1,1,3440.203470315021
38.111216,13.037479,0.0,epithelial_tumor_class1,1,2932.262104367875
-41.091780,-389.609916,0.0,epithelial_tumor_class1,1,3187.6106233469577
-167.075835,-124.841534,0.0,epithelial_tumor_class1,1,2281.2064986122714
-38.714116,-35.039977,0.0,epithelial_tumor_class1_class2,1,1686.1036551518275
94.715634,-354.735007,0.0,epithelial_tumor_class1_class2,1,11112.80801122864
-234.426996,-198.010475,0.0,epithelial_tumor_class1,1,2329.775910169808
207.404513,250.667102,0.0,epithelial_tumor_class1,1,10254.869983505116
71.684855,-337.648801,0.0,epithelial_tumor_class1_class2,1,1860.5297088953148
371.766828,-349.222569,0.0,epithelial_tumor_class1_class2,1,2143.3740458418347
209.861313,335.361295,0.0,epithelial_tumor_class1_class2,1,2873.7570399148517
351.064098,222.615627,0.0,epithelial_tumor_class1,1,4265.659213058898
91.178375,2.548927,0.0,CD4_Tcell,1,1005.1810422615686
-257.360531,-157.560929,0.0,epithelial_tumor_class1,1,2012.865569433074
-204.775856,39.152094,0.0,epithelial_tumor_class1,1,2305.722429952954
-476.220054,-123.140239,0.0,mesenchymal_tumor_class1,1,3315.607435317018
-2.523284,-161.324504,0.0,epithelial_tumor_class1_class2,1,3191.6973703080807
408.413525,-173.847440,0.0,epithelial_tumor_class1,1,4606.529559218431
100.940223,-257.909761,0.0,epithelial_tumor_class1,1,4341.274751297689
-54.519908,111.654345,0.0,epithelial_tumor_class1,1,1465.3365447909741
203.697615,288.183013,0.0,epithelial_tumor_class1,1,2129.856409113594
-482.794253,173.870573,0.0,epithelial_tumor_class1,1,7659.730685490285
24.290144,120.242149,0.0,epithelial_tumor_class1,1,2247.600206239207
302.879092,-30.662473,0.0,epithelial_tumor_class1,1,2899.050427845277
403.385523,-134.769006,0.0,epithelial_tumor_class1,1,4537.325543509556
-238.627201,350.955966,0.0,epithelial_tumor_class1_class2,1,4327.647345328636
-357.084750,-222.745633,0.0,epithelial_tumor_class1,1,1718.6465071614455
139.477397,-240.488584,0.0,epithelial_tumor_class1,1,2893.646030632053
213.245009,-374.451798,0.0,epithelial_tumor_class1_class2,1,2500.1768225725177
490.750760,-48.294841,0.0,epithelial_tumor_class1,1,6783.235370993029
446.993968,-203.128072,0.0,epithelial_tumor_class1,1,3893.7791431885526
-494.078360,-91.875984,0.0,epithelial_tumor_class1,1,2725.5047042218416
-181.872787,79.434853,0.0,mesenchymal_tumor_class1,1,2340.3303837890326
482.392436,82.907886,0.0,epithelial_tumor_class1,1,9377.264917759216
246.664104,-128.930617,0.0,epithelial_tumor_class1,1,2244.614317751223
255.699492,435.833087,0.0,epithelial_tumor_class1,1,4248.130172693516
-325.060667,-273.426650,0.0,epithelial_tumor_class1,1,2981.0759697926273
363.790374,205.179653,0.0,epithelial_tumor_class1,1,3838.031488004479
0.366931,-10.769103,0.0,epithelial_tumor_class1,1,7171.841768539478
-489.364276,-46.351901,0.0,epithelial_tumor_class1,1,7004.463989258014
-2.498859,-285.741389,0.0,epithelial_tumor_class1,1,2922.6625769392117
44.543692,48.648929,0.0,epithelial_tumor_class1_class2,1,2938.7561342396007
-43.712237,-156.476265,0.0,CD8_Tcell,1,1531.5930735494132
-386.499428,-261.670432,0.0,epithelial_tumor_class1,1,2432.339018979222
3.528480,-486.947170,0.0,mesenchymal_tumor_class1_class2,1,2340.3303837890326
-21.277859,-293.992235,0.0,epithelial_tumor_class1,1,3154.990148967523
-437.916325,-206.897166,0.0,epithelial_tumor_class1,1,10254.869983505116
215.975503,-104.838922,0.0,epithelial_tumor_class1_class2,1,3723.837113652444
36.124215,-208.719137,0.0,epithelial_tumor_class1,1,5910.047818919118
168.257525,426.948354,0.0,epithelial_tumor_class1_class2,1,3844.8519648478245
3.906000,-181.408760,0.0,epithelial_tumor_class1_class2,1,7156.116612712118
13.625217,-228.079695,0.0,epithelial_tumor_class1,1,2610.6704762339523
246.673128,197.030530,0.0,mesenchymal_tumor_class1,1,4275.194556045625
-178.545000,-142.246157,0.0,epithelial_tumor_class1_class2,1,6271.431494844311
-33.398503,-280.663344,0.0,epithelial_tumor_class1,1,2970.070962883623
136.757609,-453.465185,0.0,epithelial_tumor_class1,1,3167.594261408457
-58.495387,170.745628,0.0,epithelial_tumor_class1,1,10254.869983505116
269.071142,126.016327,0.0,epithelial_tumor_class1,1,5806.796165242075
-259.781247,406.521354,0.0,epithelial_tumor_class1,1,9973.09681251423
62.739095,-128.121331,0.0,epithelial_tumor_class1_class2,1,2714.997237871292
-342.306854,-24.966201,0.0,epithelial_tumor_class1,1,5011.187542794811
-117.711384,-264.135124,0.0,epithelial_tumor_class1_class2,1,3306.1538695462473
441.002939,132.471675,0.0,epithelial_tumor_class1,1,5276.6692864518745
172.250913,72.588836,0.0,epithelial_tumor_class1,1,1802.223554354128
247.310312,68.976348,0.0,epithelial_tumor_class1_class2,1,2901.558384414533
189.009703,-210.965148,0.0,epithelial_tumor_class1,1,3099.55907710051
-146.216040,395.944293,0.0,epithelial_tumor_class1,1,2344.3818568585843
223.569974,325.445979,0.0,epithelial_tumor_class1_class2,1,2225.146838317208
-374.125157,278.674100,0.0,CD8_Tcell,1,660.500173404729
94.024656,240.061508,0.0,CAF,1,1090.2354506331212
317.314837,375.692924,0.0,epithelial_tumor_class1_class2,1,3834.535419642586
-265.719806,-431.847548,0.0,epithelial_tumor_class1,1,10254.869983505116
-152.956098,364.084009,0.0,epithelial_tumor_class1,1,2631.6775845678612
-38.718112,-112.768634,0.0,epithelial_tumor_class1,1,1966.9618890272336
-62.687661,335.206461,0.0,epithelial_tumor_class1_class2,1,5806.796165242075
80.228985,-222.066040,0.0,epithelial_tumor_class1_class2,1,2023.2913694211045
-143.857221,51.492928,0.0,epithelial_tumor_class1,1,1871.7448279076652
61.524200,432.625094,0.0,epithelial_tumor_class1_class2,1,2986.889539903191
-273.091973,13.369326,0.0,mesenchymal_tumor_class1,1,3180.8071332763075
188.154040,-294.375010,0.0,epithelial_tumor_class1,1,3352.193566804851
143.828496,-304.748469,0.0,epithelial_tumor_class1,1,3246.1504571262053
112.608253,-435.568568,0.0,epithelial_tumor_class1,1,1465.3365447909741
43.780651,123.375230,0.0,epithelial_tumor_class1_class2,1,5690.561300561776
55.819749,-87.662800,0.0,mesenchymal_tumor_class1,1,1027.6443239378364
320.658051,307.634407,0.0,epithelial_tumor_class1_class2,1,11112.80801122864
-393.761113,-40.531052,0.0,epithelial_tumor_class1,1,4387.057197163857
82.824326,-412.179468,0.0,epithelial_tumor_class1,1,2748.830358858088
109.465819,-127.579744,0.0,epithelial_tumor_class1,1,3537.032673967495
202.622253,454.019481,0.0,epithelial_tumor_class1,1,3643.4427797686844
-304.892543,252.420486,0.0,CAF,1,952.2728774374451
19.287275,351.687888,0.0,epithelial_tumor_class1_class2,1,6389.00797656366
425.063811,42.500344,0.0,epithelial_tumor_class1,1,1657.7307904308584
-254.389707,52.268053,0.0,epithelial_tumor_class1,1,8360.814452621522
109.614967,153.683939,0.0,epithelial_tumor_class1_class2,1,2384.7655897060295
198.805978,-309.402331,0.0,epithelial_tumor_class1,1,2782.465022820493
-51.970874,387.148137,0.0,epithelial_tumor_class1,1,3278.968262859423
101.130148,-324.667668,0.0,epithelial_tumor_class1,1,3460.0787783788955
-26.442565,-7.134552,0.0,epithelial_tumor_class1,1,5777.551547882193
248.444288,-382.687671,0.0,epithelial_tumor_class1,1,3313.511058964972
443.895785,200.731229,0.0,epithelial_tumor_class1_class2,1,2110.7408928083587
233.649968,-239.445227,0.0,epithelial_tumor_class1_class2,1,3861.4326061530805
10.593185,164.121725,0.0,epithelial_tumor_class1,1,4665.150532834726
-308.417393,-79.945510,0.0,epithelial_tumor_class1,1,6271.431494844311
397.597995,29.184674,0.0,epithelial_tumor_class1,1,4673.188769708138
-180.959023,-113.817125,0.0,epithelial_tumor_class1,1,3661.679458279676
213.498451,182.721986,0.0,epithelial_tumor_class1_class2,1,2582.304299297766
261.067478,-320.892706,0.0,epithelial_tumor_class1_class2,1,2947.346901834801
86.554762,48.976663,0.0,epithelial_tumor_class1,1,10254.869983505116
-77.778313,132.904150,0.0,mesenchymal_tumor_class1,1,1434.0474333750035
151.106698,-149.104403,0.0,epithelial_tumor_class1,1,3472.3178484975147
-182.615270,378.914205,0.0,epithelial_tumor_class1_class2,1,2505.3026306728257
297.274814,244.729416,0.0,epithelial_tumor_class1,1,5948.782802557985
358.618397,259.078871,0.0,epithelial_tumor_class1_class2,1,1901.8348362812053
247.096811,-85.688681,0.0,epithelial_tumor_class1,1,2963.979877049409
293.227378,168.515401,0.0,epithelial_tumor_class1_class2,1,4672.310194091988
-112.135281,187.494921,0.0,epithelial_tumor_class1,1,3125.434994371829
-300.976211,198.194940,0.0,mesenchymal_tumor_class1,1,2842.8814784182928
-450.321449,-54.514708,0.0,epithelial_tumor_class1_class2,1,5777.551547882193
311.997356,351.098252,0.0,epithelial_tumor_class1,1,2695.3276171088237
40.024085,-272.771242,0.0,epithelial_tumor_class1_class2,1,2962.932252300328
-217.482158,282.372534,0.0,CD4_Tcell,1,960.1583779384465
292.256023,-18.736614,0.0,epithelial_tumor_class1,1,1515.3937792489933
464.346661,98.214000,0.0,epithelial_tumor_class1_class2,1,2244.614317751223
130.454398,126.743002,0.0,epithelial_tumor_class1,1,2270.245882709113
331.466031,-18.118913,0.0,epithelial_tumor_class1_class2,1,7457.555065158643
150.569221,-360.375722,0.0,epithelial_tumor_class1_class2,1,3992.1449785810732
-195.649743,368.011001,0.0,epithelial_tumor_class1,1,2634.5362157193954
-287.625153,-303.034872,0.0,epithelial_tumor_class1,1,2179.8359351507324
-387.572872,-308.805810,0.0,CAF,1,1452.7621014938711
139.382737,-324.583877,0.0,epithelial_tumor_class1,1,5794.306421362581
312.504102,-149.547626,0.0,epithelial_tumor_class1,1,5660.55651014598
210.440450,-57.629604,0.0,epithelial_tumor_class1,1,2108.314799803631
44.414148,102.929039,0.0,epithelial_tumor_class1,1,3457.6454785280257
365.807224,-4.040946,0.0,epithelial_tumor_class1_class2,1,7290.560815810587
172.997494,-270.369310,0.0,epithelial_tumor_class1_class2,1,3398.6040497053455
256.346987,-401.398929,0.0,epithelial_tumor_class1,1,5672.007396449431
-155.031423,71.178685,0.0,epithelial_tumor_class1_class2,1,2997.081465784758
-395.683384,262.096924,0.0,epithelial_tumor_class1,1,1825.6359259598175
300.450140,-75.531847,0.0,epithelial_tumor_class1,1,2199.897400853374
-488.075018,-108.837256,0.0,epithelial_tumor_class1,1,3398.6040497053455
-112.837822,59.526822,0.0,epithelial_tumor_class1_class2,1,2848.3196725228736
123.053980,105.087895,0.0,epithelial_tumor_class1,1,1810.7954803508578
-56.344589,-402.707788,0.0,epithelial_tumor_class1_class2,1,5537.352819810375
-112.460412,440.686175,0.0,epithelial_tumor_class1,1,3158.580469516747
348.280454,-59.356304,0.0,epithelial_tumor_class1,1,1465.3365447909741
-69.494016,65.686754,0.0,epithelial_tumor_class1,1,1800.6484136820231
405.569181,-204.223767,0.0,epithelial_tumor_class1_class2,1,4316.291615443241
-461.348333,-18.628833,0.0,epithelial_tumor_class1,1,4095.4331979148315
-35.474409,240.970633,0.0,epithelial_tumor_class1_class2,1,1802.223554354128
-157.621226,0.791558,0.0,epithelial_tumor_class1,1,5677.315383279823
-337.345934,-145.929619,0.0,epithelial_tumor_class1,1,2976.0203020238264
-283.866803,125.109639,0.0,epithelial_tumor_class1,1,1715.803228850677
-365.722990,6.399269,0.0,epithelial_tumor_class1,1,4237.547188327555
330.498958,356.494774,0.0,epithelial_tumor_class1_class2,1,2421.858327161835
271.483441,-411.537701,0.0,epithelial_tumor_class1,1,1534.3255729669836
265.002669,165.955207,0.0,epithelial_tumor_class1,1,4126.2719873811775
-437.037578,-140.944420,0.0,epithelial_tumor_class1,1,1465.3365447909741
-98.112426,331.073678,0.0,epithelial_tumor_class1,1,1728.0655366475391
2.999040,-265.007609,0.0,epithelial_tumor_class1,1,3209.0261052517712
-112.509774,262.818504,0.0,epithelial_tumor_class1_class2,1,3517.7023221069344
-157.271766,-258.590430,0.0,epithelial_tumor_class1_class2,1,4021.974463243353
-209.937337,-217.342465,0.0,epithelial_tumor_class1,1,3929.01448727951
-289.704946,254.060890,0.0,epithelial_tumor_class1_class2,1,3187.6106233469577
364.143159,-63.162480,0.0,epithelial_tumor_class1,1,2567.6318068328037
249.775203,155.736133,0.0,epithelial_tumor_class1,1,2472.574020487902
-277.748557,-314.489747,0.0,epithelial_tumor_class1,1,1465.3365447909741
37.588362,-176.306531,0.0,epithelial_tumor_class1,1,3385.393942769925
265.981509,-95.291632,0.0,epithelial_tumor_class1,1,2855.2244904420822
-80.859602,-302.601264,0.0,epithelial_tumor_class1_class2,1,10241.203186356743
139.778121,-11.821683,0.0,mesenchymal_tumor_class1,1,928.553423032407
40.872423,482.318892,0.0,epithelial_tumor_class1,1,1588.310274517612
386.202228,205.185104,0.0,epithelial_tumor_class1,1,4715.218068410501
-507.115231,-27.291058,0.0,epithelial_tumor_class1,1,2111.974538260974
5.039688,462.656053,0.0,mesenchymal_tumor_class1,1,2069.9068390001667
277.841767,178.309694,0.0,mesenchymal_tumor_class1,1,2039.9696411860803
-509.455640,-81.548045,0.0,epithelial_tumor_class1,1,4013.1749395522593
-460.644686,-197.301296,0.0,epithelial_tumor_class1_class2,1,5874.393580489226
290.996540,-342.568750,0.0,mesenchymal_tumor_class1,1,2356.478687851757
-106.901309,-59.551675,0.0,epithelial_tumor_class1,1,3241.487717376194
-202.041506,435.480596,0.0,epithelial_tumor_class1,1,4701.361376058203
153.109146,-130.317913,0.0,epithelial_tumor_class1_class2,1,2421.858327161835
-232.766787,-94.088773,0.0,mesenchymal_tumor_class1,1,2632.6917007372003
42.853111,197.580214,0.0,epithelial_tumor_class1,1,6352.031116409157
22.722952,458.512092,0.0,epithelial_tumor_class1,1,2345.150030905402
103.415554,-417.565081,0.0,epithelial_tumor_class1,1,3349.756986210431
-3.418867,-220.866272,0.0,epithelial_tumor_class1_class2,1,4145.897628518838
378.849902,223.275917,0.0,epithelial_tumor_class1,1,2129.2160393794125
