x,y,z,type,is_movable,volume
224.449507,-222.945808,0.0,epithelial_tumor_class1,1,6400.504039586632
268.390090,82.000009,0.0,epithelial_tumor_class1,1,7489.535249892664
203.252949,-174.706722,0.0,epithelial_tumor_class1,1,5659.788546654249
124.200892,-242.775376,0.0,epithelial_tumor_class1,1,4675.825157368015
79.880848,515.641905,0.0,epithelial_tumor_class1,1,3712.230839326424
-80.174162,-265.359168,0.0,epithelial_tumor_class1,1,8620.745454518456
39.339641,-334.416495,0.0,epithelial_tumor_class1,1,4326.363215090039
-229.039667,253.022084,0.0,epithelial_tumor_class1,1,3966.1579064154635
440.307178,272.058575,0.0,epithelial_tumor_class1,1,2326.42047611812
448.703678,-238.096979,0.0,epithelial_tumor_class1,1,2591.2349230740547
-8.037417,247.846149,0.0,epithelial_tumor_class1,1,3882.0013795109317
194.017870,166.479143,0.0,epithelial_tumor_class1_class2,1,2032.8605212151003
57.168528,199.940066,0.0,epithelial_tumor_class1_class2,1,3078.3781208047167
-317.403023,148.801421,0.0,epithelial_tumor_class1,1,9810.862219027744
-67.143209,209.500896,0.0,epithelial_tumor_class1,1,2012.865569433074
108.277148,-389.708392,0.0,epithelial_tumor_class1_class2,1,1807.0596975158237
-171.475974,439.258407,0.0,epithelial_tumor_class1,1,2703.24971517887
203.519696,-400.833115,0.0,epithelial_tumor_class1,1,3069.5344644675465
1.331295,-422.538030,0.0,epithelial_tumor_class1,1,3713.3323972316757
-480.223688,88.003265,0.0,epithelial_tumor_class1,1,3818.0319192625725
-186.721132,417.515470,0.0,epithelial_tumor_class1,1,5150.751171128079
-404.050680,82.922001,0.0,epithelial_tumor_class1_class2,1,5124.257860964485
-2.706637,437.777080,0.0,epithelial_tumor_class1,1,5263.781268584088
249.297943,110.866043,0.0,epithelial_tumor_class1,1,4159.328577262769
300.879828,-176.111205,0.0,epithelial_tumor_class1,1,3143.8722582131427
150.488580,227.971802,0.0,epithelial_tumor_class1,1,5195.085165859929
291.699874,-212.639915,0.0,epithelial_tumor_class1,1,5753.916103751922
-361.675071,339.043701,0.0,epithelial_tumor_class1_class2,1,2761.8992610795035
435.485887,-139.639968,0.0,epithelial_tumor_class1,1,6375.363898774624
-284.052422,344.541555,0.0,epithelial_tumor_class1,1,5003.473451926376
-207.546084,-275.676444,0.0,epithelial_tumor_class1_class2,1,7027.326768561206
-125.251042,346.820349,0.0,epithelial_tumor_class1,1,3087.648897927207
409.826588,-192.923247,0.0,epithelial_tumor_class1_class2,1,6322.552563298773
207.435047,-381.628517,0.0,epithelial_tumor_class1,1,4613.361091205664
-65.390101,185.248821,0.0,epithelial_tumor_class1_class2,1,2729.044688069333
90.199057,497.683663,0.0,epithelial_tumor_class1,1,5738.014174129063
-227.349858,-120.658230,0.0,epithelial_tumor_class1,1,2787.394877767397
82.809523,-181.037028,0.0,epithelial_tumor_class1,1,6250.81432168698
-20.582932,-273.893909,0.0,epithelial_tumor_class1,1,5731.351853989169
336.016429,112.085490,0.0,epithelial_tumor_class1,1,3924.2600946010925
-120.678645,308.750637,0.0,epithelial_tumor_class1_class2,1,3326.8569298582947
-396.087550,295.291317,0.0,mesenchymal_tumor_class1,1,1975.819667017836
250.607574,-133.950879,0.0,epithelial_tumor_class1,1,2754.5280708259556
10.606180,-261.587416,0.0,epithelial_tumor_class1,1,9810.862219027744
210.477185,-78.611143,0.0,epithelial_tumor_class1,1,9560.919018756536
345.746567,-340.145476,0.0,epithelial_tumor_class1_class2,1,5251.717826866822
-128.872573,-152.227036,0.0,epithelial_tumor_class1,1,3387.9023150926673
-98.427484,-442.427791,0.0,epithelial_tumor_class1,1,4238.30705552495
130.388828,-324.460129,0.0,epithelial_tumor_class1,1,4076.522576543545
367.396386,348.740468,0.0,epithelial_tumor_class1,1,2048.031059769193
88.159760,450.354197,0.0,epithelial_tumor_class1,1,6802.4888318901185
227.067296,-291.110871,0.0,epithelial_tumor_class1,1,3881.463877141222
-363.852913,208.018507,0.0,epithelial_tumor_class1,1,4817.528716627567
-255.104300,-83.761751,0.0,epithelial_tumor_class1,1,2683.0299544797012
-130.939869,40.687185,0.0,epithelial_tumor_class1,1,1794.633889620654
201.568766,-428.357458,0.0,epithelial_tumor_class1,1,9810.862219027744
158.558413,-49.937921,0.0,epithelial_tumor_class1,1,4808.499083659966
132.948861,-89.506373,0.0,epithelial_tumor_class1,1,1794.633889620654
-161.887258,-459.596756,0.0,epithelial_tumor_class1,1,2050.0985038442814
243.961697,-245.588888,0.0,epithelial_tumor_class1,1,5800.783238065062
118.580051,452.447191,0.0,epithelial_tumor_class1,1,4248.130172693516
-138.806788,-32.659333,0.0,epithelial_tumor_class1,1,2857.561034468976
13.950222,-226.335494,0.0,epithelial_tumor_class1,1,2207.5955470222643
135.308652,116.341077,0.0,mesenchymal_tumor_class1,1,1587.981134245289
483.396980,72.295134,0.0,epithelial_tumor_class1,1,3221.457167543787
14.890684,-446.304402,0.0,epithelial_tumor_class1,1,1802.7249280449382
363.135966,-297.688260,0.0,epithelial_tumor_class1,1,4060.131304052661
-217.063525,-361.976191,0.0,epithelial_tumor_class1,1,5124.257860964485
241.886913,307.956143,0.0,epithelial_tumor_class1,1,8282.273151740039
-141.555919,290.348520,0.0,epithelial_tumor_class1,1,1875.7873925540403
117.374116,-428.208447,0.0,epithelial_tumor_class1,1,3224.0949817746773
108.841986,-42.107190,0.0,epithelial_tumor_class1,1,1861.5540617588645
-199.500648,-478.637407,0.0,epithelial_tumor_class1,1,6322.552563298773
-109.441862,211.512075,0.0,epithelial_tumor_class1,1,2704.376004033627
194.172329,-151.293773,0.0,epithelial_tumor_class1,1,2242.583767742923
59.460137,-13.781961,0.0,epithelial_tumor_class1,1,5162.370650542103
460.555802,-131.746007,0.0,epithelial_tumor_class1,1,4120.986811557633
-299.020448,-99.678689,0.0,epithelial_tumor_class1,1,5105.021098183566
-395.713902,338.654389,0.0,epithelial_tumor_class1,1,3717.334624372022
-369.412228,-197.289406,0.0,epithelial_tumor_class1,1,2766.7094930005846
-412.057792,-35.077785,0.0,mesenchymal_tumor_class1,1,1290.1683497210206
237.463447,29.545211,0.0,epithelial_tumor_class1_class2,1,2341.31083815135
-254.099692,454.710813,0.0,epithelial_tumor_class1,1,1794.633889620654
-340.753272,-93.729067,0.0,epithelial_tumor_class1,1,6992.16702589767
-402.409052,58.065227,0.0,epithelial_tumor_class1,1,4810.703753161236
-484.543983,-182.937411,0.0,epithelial_tumor_class1,1,4272.595173963874
-57.338747,-432.083284,0.0,epithelial_tumor_class1,1,3361.843177156508
335.554002,-186.048463,0.0,epithelial_tumor_class1,1,1794.633889620654
-287.382883,173.819000,0.0,epithelial_tumor_class1_class2,1,3417.4411304923583
-15.269990,377.307138,0.0,epithelial_tumor_class1,1,2052.479736635567
22.856899,223.892507,0.0,epithelial_tumor_class1,1,5599.109941996331
-109.075508,396.799254,0.0,epithelial_tumor_class1,1,3198.3589038728073
97.536644,28.702932,0.0,epithelial_tumor_class1,1,2992.7608783107275
0.989463,-199.692020,0.0,epithelial_tumor_class1,1,1967.0378085860204
337.164165,69.891688,0.0,epithelial_tumor_class1,1,2418.93785254059
-115.848339,-317.974654,0.0,epithelial_tumor_class1,1,2731.689873879338
-351.517786,-348.882449,0.0,epithelial_tumor_class1,1,1950.6845020652092
142.722657,-420.533608,0.0,epithelial_tumor_class1,1,6358.170160955228
442.068741,71.887805,0.0,epithelial_tumor_class1,1,2391.2887357371974
435.476839,244.170479,0.0,epithelial_tumor_class1,1,9810.862219027744
-194.623559,-294.392844,0.0,epithelial_tumor_class1,1,5367.697305058296
-197.709603,-167.342632,0.0,epithelial_tumor_class1,1,4478.994121429261
216.413595,-98.447165,0.0,epithelial_tumor_class1,1,1794.633889620654
60.190421,100.375770,0.0,epithelial_tumor_class1,1,2020.1598586604841
-11.975748,-208.862968,0.0,epithelial_tumor_class1,1,2232.6559031867623
-103.907850,194.539911,0.0,epithelial_tumor_class1_class2,1,3270.916331645375
82.593689,198.615824,0.0,epithelial_tumor_class1,1,1891.609010190009
-150.173515,398.464412,0.0,epithelial_tumor_class1,1,5131.448118842133
-14.382248,302.140056,0.0,epithelial_tumor_class1,1,4781.615152330807
-320.917013,126.547299,0.0,epithelial_tumor_class1,1,3314.586013341273
196.055257,-315.393183,0.0,epithelial_tumor_class1,1,3150.467102320446
188.654438,-228.734936,0.0,epithelial_tumor_class1,1,7265.316073908722
12.271360,471.422913,0.0,epithelial_tumor_class1,1,2141.445202200712
-318.261906,186.865548,0.0,epithelial_tumor_class1,1,6528.294456983934
-458.354563,-89.347322,0.0,epithelial_tumor_class1,1,2104.857851902084
272.427063,-216.321208,0.0,epithelial_tumor_class1,1,2576.892158971744
-126.572337,214.298086,0.0,epithelial_tumor_class1,1,2770.237364211248
-75.725735,347.663007,0.0,epithelial_tumor_class1,1,3423.3144987861647
-108.095592,247.466818,0.0,epithelial_tumor_class1,1,2421.6839045240076
44.959959,308.791456,0.0,epithelial_tumor_class1,1,5843.353221453925
272.606851,404.116294,0.0,epithelial_tumor_class1,1,2594.566380034933
-179.756023,-161.417575,0.0,epithelial_tumor_class1,1,2739.446320988754
400.360077,162.957325,0.0,epithelial_tumor_class1_class2,1,2081.868632117193
81.270079,-485.032266,0.0,epithelial_tumor_class1,1,3692.6133293985517
-266.945583,284.287577,0.0,epithelial_tumor_class1,1,2700.341583100073
-112.179863,-360.453137,0.0,epithelial_tumor_class1,1,3988.008629434177
233.631780,122.313682,0.0,epithelial_tumor_class1,1,3508.593981951082
-163.230273,-324.123201,0.0,epithelial_tumor_class1,1,2004.5123227282731
-338.400264,-277.479764,0.0,epithelial_tumor_class1,1,3229.956075172075
274.064595,357.935648,0.0,epithelial_tumor_class1_class2,1,6358.170160955228
-332.795834,-27.192447,0.0,epithelial_tumor_class1_class2,1,3283.7737064565194
358.406516,105.662492,0.0,epithelial_tumor_class1,1,4581.271515369047
68.316327,70.446503,0.0,epithelial_tumor_class1,1,5006.798739723015
307.483440,18.414602,0.0,epithelial_tumor_class1,1,2233.02766827626
356.346809,129.155718,0.0,epithelial_tumor_class1,1,9810.862219027744
187.651550,-380.006612,0.0,epithelial_tumor_class1,1,3598.400104491523
-148.463015,466.630679,0.0,epithelial_tumor_class1_class2,1,3116.5529889362765
343.008466,40.618507,0.0,epithelial_tumor_class1,1,2937.367292484747
449.918313,105.060249,0.0,epithelial_tumor_class1,1,1832.3260121446876
-363.548015,-371.250263,0.0,epithelial_tumor_class1,1,2486.0836298381373
6.932442,-399.567776,0.0,CAF,1,1307.9011889976857
-235.181854,223.984713,0.0,CAF,1,1638.0637094659228
-126.809866,-42.677623,0.0,mesenchymal_tumor_class1,1,1324.9788658095056
-321.564854,-181.218561,0.0,epithelial_tumor_class1,1,4820.909115661075
-277.720159,-257.277429,0.0,epithelial_tumor_class1,1,2327.1847217970726
-39.700087,196.464906,0.0,epithelial_tumor_class1,1,9810.862219027744
-110.954291,-56.111450,0.0,epithelial_tumor_class1,1,2550.351061781214
-125.674364,-19.533254,0.0,epithelial_tumor_class1,1,3865.5405339484746
72.890388,-228.428166,0.0,epithelial_tumor_class1,1,2617.874705771275
103.787462,-490.651116,0.0,epithelial_tumor_class1,1,2134.9839898511864
-170.756572,-374.742789,0.0,epithelial_tumor_class1,1,4158.828302198634
-307.375704,-251.081485,0.0,epithelial_tumor_class1,1,6071.392548305704
-256.411887,4.059135,0.0,epithelial_tumor_class1,1,2415.1055735494488
-50.510785,-151.627330,0.0,epithelial_tumor_class1_class2,1,2375.756452867838
472.024250,90.001697,0.0,epithelial_tumor_class1,1,7027.326768561206
-161.080783,-425.097512,0.0,epithelial_tumor_class1,1,2967.4238112922294
72.105733,112.205232,0.0,epithelial_tumor_class1,1,3000.9031188162576
384.136305,290.091232,0.0,epithelial_tumor_class1,1,3012.891940988959
255.166746,151.715203,0.0,epithelial_tumor_class1,1,2633.3832929306814
-251.420255,161.757801,0.0,epithelial_tumor_class1_class2,1,3607.0944048562737
-57.353679,-390.684862,0.0,epithelial_tumor_class1,1,9810.862219027744
-421.076825,48.165968,0.0,epithelial_tumor_class1,1,2488.4806107115596
59.178008,-508.371705,0.0,epithelial_tumor_class1,1,3188.815326864937
66.624590,-344.400572,0.0,epithelial_tumor_class1,1,1794.633889620654
-429.999339,-122.309645,0.0,epithelial_tumor_class1,1,2924.887402312256
-107.003735,-342.063691,0.0,epithelial_tumor_class1,1,1908.7468989272945
429.232048,-282.045472,0.0,epithelial_tumor_class1,1,2153.9227352135363
399.358377,-74.059177,0.0,epithelial_tumor_class1,1,2307.8753642558895
29.718980,-438.368876,0.0,epithelial_tumor_class1,1,3334.730505972291
149.034539,406.027153,0.0,epithelial_tumor_class1,1,1794.633889620654
-495.119066,-6.965577,0.0,epithelial_tumor_class1,1,9810.862219027744
-338.833924,-133.192122,0.0,epithelial_tumor_class1,1,3689.437078429203
49.180215,288.410591,0.0,epithelial_tumor_class1,1,3752.0243510541195
260.479091,-19.718189,0.0,epithelial_tumor_class1,1,2235.5484972641566
-56.393520,332.695555,0.0,epithelial_tumor_class1,1,4271.067344922701
-141.114393,-375.901179,0.0,epithelial_tumor_class1,1,4092.3392383488394
-13.726229,-452.901895,0.0,epithelial_tumor_class1,1,2782.1301952407894
163.629432,-31.243907,0.0,epithelial_tumor_class1,1,2951.7231888505125
-226.413587,429.008439,0.0,epithelial_tumor_class1,1,2581.1666668706202
-256.529451,-307.284979,0.0,epithelial_tumor_class1,1,4151.578821022064
287.054964,-190.617848,0.0,epithelial_tumor_class1,1,5501.406557203808
393.866686,-170.250141,0.0,epithelial_tumor_class1,1,6013.876503319816
-155.396676,-290.115475,0.0,mesenchymal_tumor_class1,1,6606.69771941854
50.883869,47.275169,0.0,mesenchymal_tumor_class1,1,1345.0310157298775
-78.323573,-399.549401,0.0,epithelial_tumor_class1,1,3498.6654256524407
-138.890562,-57.255281,0.0,epithelial_tumor_class1,1,2684.4308356612632
379.281984,-328.075769,0.0,epithelial_tumor_class1,1,2429.279033512216
-221.359853,-417.858805,0.0,epithelial_tumor_class1,1,6279.658120156084
509.423531,88.837276,0.0,epithelial_tumor_class1,1,2306.01785143024
72.402430,-201.206573,0.0,epithelial_tumor_class1,1,4385.631769121833
-68.674262,-315.629247,0.0,epithelial_tumor_class1,1,4389.973807372727
-36.118787,-409.400490,0.0,epithelial_tumor_class1,1,1957.411646035124
-23.841266,337.870333,0.0,epithelial_tumor_class1,1,2585.719202097345
-185.271156,253.887943,0.0,epithelial_tumor_class1,1,3852.512370908924
-255.682904,253.695545,0.0,epithelial_tumor_class1_class2,1,2937.367292484747
-112.045741,-118.055539,0.0,epithelial_tumor_class1,1,1794.633889620654
-155.933954,448.185017,0.0,epithelial_tumor_class1,1,2514.0102214694316
418.760051,230.940689,0.0,epithelial_tumor_class1,1,2175.407990308833
-472.054894,-38.589514,0.0,epithelial_tumor_class1,1,3401.9939782038223
-290.927099,152.431975,0.0,epithelial_tumor_class1,1,7860.747027053533
264.074266,-400.279615,0.0,epithelial_tumor_class1,1,2019.0781131098859
23.379847,-482.899980,0.0,epithelial_tumor_class1,1,4245.974126292761
339.712090,391.395134,0.0,epithelial_tumor_class1_class2,1,2944.911981567645
-243.330706,-234.355772,0.0,epithelial_tumor_class1,1,5545.378918622863
-123.469860,327.839498,0.0,epithelial_tumor_class1,1,4227.677178093815
-103.091011,311.600392,0.0,epithelial_tumor_class1,1,2622.056466641126
219.913786,-326.610664,0.0,epithelial_tumor_class1,1,6266.0880431338965
-316.262850,83.160666,0.0,epithelial_tumor_class1,1,2294.0103649178336
428.793329,-187.388202,0.0,epithelial_tumor_class1,1,2383.6435975537715
265.778498,227.677727,0.0,epithelial_tumor_class1,1,3447.813317188044
-166.278134,-268.281084,0.0,epithelial_tumor_class1,1,8692.410200823246
-198.220743,-409.444055,0.0,epithelial_tumor_class1,1,4146.272052941559
-246.675384,37.653383,0.0,epithelial_tumor_class1,1,3805.2875873731327
156.544355,-123.815962,0.0,epithelial_tumor_class1,1,2957.2992711696465
-306.937759,169.048745,0.0,epithelial_tumor_class1,1,3604.706341235453
158.979274,210.234761,0.0,epithelial_tumor_class1,1,2973.2196243446833
-65.609346,-339.262423,0.0,mesenchymal_tumor_class1,1,2712.64501610649
-160.923049,251.097414,0.0,epithelial_tumor_class1,1,2918.759501797962
-455.470920,-220.268971,0.0,epithelial_tumor_class1,1,1843.3185603920242
-148.882352,-446.384017,0.0,epithelial_tumor_class1,1,1955.4070057197227
166.814614,-187.218673,0.0,epithelial_tumor_class1,1,4802.233236303262
-86.371132,87.789531,0.0,CD4_Tcell,1,1066.7394853473436
30.554270,-358.801522,0.0,mesenchymal_tumor_class1,1,1638.9374688887879
73.773524,-390.167395,0.0,epithelial_tumor_class1,1,2788.2091025764817
-45.873960,-301.963873,0.0,mesenchymal_tumor_class1,1,1497.3461286346558
-412.160185,166.929261,0.0,mesenchymal_tumor_class1,1,3115.108675661654
313.695283,81.392132,0.0,epithelial_tumor_class1,1,2356.264602645127
-369.647023,-72.203184,0.0,epithelial_tumor_class1,1,2750.918606699104
-378.186748,335.050148,0.0,epithelial_tumor_class1,1,2381.185077100157
-130.229270,-502.623141,0.0,epithelial_tumor_class1,1,2090.474809958967
-383.383911,-122.542776,0.0,epithelial_tumor_class1,1,1794.633889620654
-369.121165,135.824882,0.0,CAF,1,1338.6183193565653
-173.067942,235.421777,0.0,epithelial_tumor_class1,1,5521.172793691373
289.832065,108.256922,0.0,epithelial_tumor_class1_class2,1,7138.442101856057
10.300356,148.485496,0.0,mesenchymal_tumor_class1,1,2815.4086076009244
38.235570,-239.584215,0.0,epithelial_tumor_class1,1,2325.2319821073484
380.922677,-209.568041,0.0,epithelial_tumor_class1_class2,1,1832.6156812411482
239.387326,440.316469,0.0,epithelial_tumor_class1,1,2865.602626329286
121.953801,-465.213062,0.0,epithelial_tumor_class1,1,2595.296943685489
58.159199,-81.142529,0.0,epithelial_tumor_class1,1,1869.0652438223353
-216.017174,210.824125,0.0,mesenchymal_tumor_class1,1,1111.451452156168
-135.244181,-294.611304,0.0,epithelial_tumor_class1,1,2654.6046176624873
-14.955030,-417.179414,0.0,epithelial_tumor_class1,1,1794.633889620654
248.740610,-117.059995,0.0,epithelial_tumor_class1_class2,1,2392.9754525131266
-161.751369,-481.065243,0.0,epithelial_tumor_class1_class2,1,3118.5138423516073
235.615298,381.589904,0.0,epithelial_tumor_class1_class2,1,5584.560145213076
-191.982439,237.955895,0.0,epithelial_tumor_class1,1,1811.9093074534835
155.279324,-15.927017,0.0,epithelial_tumor_class1,1,2614.7068855093744
-100.367602,-490.528204,0.0,epithelial_tumor_class1,1,3585.923000142545
376.725359,274.704229,0.0,epithelial_tumor_class1_class2,1,2241.548244791121
-384.508783,99.744077,0.0,epithelial_tumor_class1,1,3156.0305414237678
378.512264,-136.257499,0.0,epithelial_tumor_class1,1,4220.600476487338
314.286728,-238.679075,0.0,epithelial_tumor_class1,1,4183.451766754424
233.419798,-0.039342,0.0,epithelial_tumor_class1,1,2665.0487386795708
-1.713301,160.529426,0.0,epithelial_tumor_class1,1,2353.397111753333
-202.660315,-225.814051,0.0,epithelial_tumor_class1,1,3272.4084083224548
-163.023943,-148.361158,0.0,epithelial_tumor_class1,1,1869.43215886719
-89.624168,-73.660750,0.0,epithelial_tumor_class1,1,2033.0545396530324
245.680723,11.974645,0.0,epithelial_tumor_class1,1,1907.333398143654
294.296504,127.535158,0.0,epithelial_tumor_class1,1,2021.4352690011167
-62.641955,-361.185658,0.0,epithelial_tumor_class1,1,2277.0607549122055
238.768789,-395.423238,0.0,epithelial_tumor_class1,1,4204.3918343861
