x,y,z,type,is_movable,volume
254.386327,123.372950,0.0,epithelial_tumor_class1,1,2540.4790950556376
213.625081,106.315825,0.0,epithelial_tumor_class1,1,1751.8865179781546
-156.824496,-66.457409,0.0,epithelial_tumor_class1,1,1588.804070197168
-112.981370,-261.526519,0.0,epithelial_tumor_class1,1,2325.8686249756147
127.410909,374.307953,0.0,epithelial_tumor_class1,1,3404.89360678771
153.640973,170.279829,0.0,epithelial_tumor_class1,1,1634.0349977948074
35.096235,-265.439434,0.0,epithelial_tumor_class1,1,1486.105260402635
-108.976840,47.343464,0.0,epithelial_tumor_class1,1,1523.4150445121386
145.494915,101.883799,0.0,epithelial_tumor_class1,1,2967.6734753534015
-378.801014,-157.723215,0.0,epithelial_tumor_class1,1,3681.9368176982885
11.130853,-211.807482,0.0,epithelial_tumor_class1,1,2954.9086625052805
278.241141,351.914161,0.0,epithelial_tumor_class1,1,2118.3493840080364
293.987286,-344.354628,0.0,epithelial_tumor_class1,1,2492.8790762952626
187.694190,370.617594,0.0,epithelial_tumor_class1,1,4604.990048136702
395.511671,22.165352,0.0,epithelial_tumor_class1,1,2016.9157806424369
-159.220268,320.727149,0.0,epithelial_tumor_class1,1,3266.3895915695343
281.744754,307.379439,0.0,epithelial_tumor_class1,1,2449.390622827463
-434.681344,0.833573,0.0,epithelial_tumor_class1,1,1779.970905079521
-71.272041,383.381642,0.0,epithelial_tumor_class1,1,3083.65147752956
104.913838,-348.499789,0.0,epithelial_tumor_class1,1,2301.673480786707
-262.918756,229.065392,0.0,epithelial_tumor_class1,1,19635.25080622301
277.971224,-279.473701,0.0,epithelial_tumor_class1,1,2204.6042440579527
-78.032258,221.726897,0.0,epithelial_tumor_class1,1,2123.178870703805
-46.265503,383.068389,0.0,epithelial_tumor_class1,1,2316.7545086123055
85.213110,160.444428,0.0,epithelial_tumor_class1,1,7653.061664862769
304.914040,-330.060627,0.0,epithelial_tumor_class1,1,2983.731233090785
187.341052,-375.365021,0.0,epithelial_tumor_class1,1,3747.4721988150045
66.981507,432.780465,0.0,epithelial_tumor_class1,1,1486.105260402635
119.408607,241.500467,0.0,epithelial_tumor_class1,1,1486.105260402635
49.276324,197.546799,0.0,epithelial_tumor_class1,1,7632.796617298738
325.633729,-16.540110,0.0,epithelial_tumor_class1,1,2378.3835648649674
405.486611,81.620046,0.0,epithelial_tumor_class1,1,1927.260898768066
-56.551700,281.706106,0.0,epithelial_tumor_class1,1,2402.548498117257
216.152502,-203.476324,0.0,epithelial_tumor_class1,1,5117.648758777295
-185.406085,395.809679,0.0,epithelial_tumor_class1,1,1810.4362786829092
218.489920,57.830876,0.0,epithelial_tumor_class1,1,2731.737124867428
-281.149951,37.433269,0.0,epithelial_tumor_class1,1,19635.25080622301
223.798035,21.960634,0.0,epithelial_tumor_class1,1,4301.437375579474
315.287010,-96.490696,0.0,epithelial_tumor_class1,1,2217.0790029529435
171.960168,150.691697,0.0,epithelial_tumor_class1,1,10269.280336253547
-227.882623,231.885849,0.0,epithelial_tumor_class1,1,3597.1510937062503
-335.167794,-5.952098,0.0,epithelial_tumor_class1,1,1492.004113504216
-317.378134,11.732954,0.0,epithelial_tumor_class1,1,3498.442527480928
429.829843,-86.893750,0.0,epithelial_tumor_class1,1,1486.105260402635
-17.421318,453.228202,0.0,epithelial_tumor_class1,1,2600.780542839655
-32.299900,-38.876907,0.0,epithelial_tumor_class1,1,1486.105260402635
-293.538166,-211.641231,0.0,epithelial_tumor_class1,1,1660.6791017542264
-160.495407,240.549489,0.0,epithelial_tumor_class1,1,2210.794722592652
-70.408342,-222.631361,0.0,epithelial_tumor_class1,1,5212.947907260847
-406.957433,136.233594,0.0,epithelial_tumor_class1,1,3508.7614779242213
149.932602,130.310659,0.0,epithelial_tumor_class1,1,3007.9011229268617
220.579482,-307.943147,0.0,epithelial_tumor_class1,1,1966.696185954973
233.783013,301.795886,0.0,epithelial_tumor_class1,1,2753.5779059254587
355.294124,-3.163143,0.0,epithelial_tumor_class1,1,8796.270565045905
213.496602,363.530542,0.0,epithelial_tumor_class1,1,2064.805616852941
444.122762,-72.369427,0.0,epithelial_tumor_class1,1,7445.747353831214
285.284873,-19.192628,0.0,epithelial_tumor_class1,1,2608.6538303167385
392.666839,-98.561802,0.0,epithelial_tumor_class1,1,5595.755918785394
374.944948,125.528873,0.0,epithelial_tumor_class1,1,1671.5875959313869
-282.048370,-102.123494,0.0,epithelial_tumor_class1,1,1486.105260402635
-219.496344,-175.119896,0.0,epithelial_tumor_class1,1,2016.1824830390203
224.074530,79.483733,0.0,epithelial_tumor_class1,1,5696.343581248543
-385.894766,-76.373428,0.0,epithelial_tumor_class1,1,1896.3098072653347
221.649485,-185.118767,0.0,epithelial_tumor_class1,1,2547.373261245718
-376.630404,-97.010737,0.0,epithelial_tumor_class1,1,1975.096365133492
-254.329765,-87.797730,0.0,apCAF,1,1275.779457770642
76.262925,-152.767501,0.0,epithelial_tumor_class1,1,2728.1476024356025
-88.339878,121.218124,0.0,epithelial_tumor_class1,1,4325.913829526962
174.884885,-83.855414,0.0,epithelial_tumor_class1,1,3937.9317836286086
72.404485,-284.499239,0.0,epithelial_tumor_class1,1,3148.6487059133924
